data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,notes_fr
8663076,566,NIG22708,22708,24/11/2021,2021,2,Strategic developments,Looting/property destruction,Zamfara Communal Militia (Nigeria),,4,Civilians (Nigeria),Farmers (Nigeria),7,47,Western Africa,Nigeria,Zamfara,Gusau,,Magami,11.7184,6.5901,1,Vanguard (Nigeria); Legit,National,"Property destruction: Around 24 November 2021 (as reported), a Zamfara militia imposed taxes on farmers and residents of Magami (Gusau, Zamfara). The farms and crops of defaulters were set ablaze by the militia.",0,1638225128,NGA,"[{'translation_text': 'Destruction de biens : Vers le 24 novembre 2021, une milice de Zamfara a imposé des taxes aux agriculteurs et aux résidents de Magami (Gusau, Zamfara), et les fermes et les récoltes des défaillants ont été incendiées par la milice.'}]"
8663085,562,NIR14242,14242,24/11/2021,2021,1,Battles,Armed clash,Tuareg Ethnic Militia (Niger),,4,Islamic State (West Africa) - Greater Sahara Faction,,2,24,Western Africa,Niger,Tahoua,Tillia,Tillia,Agando,15.7709,4.0591,2,Undisclosed Source; Facebook; Menastream; Whatsapp,Local partner-Other,"On 24 November 2021, a Tuareg self-defense militia attacked a presumed ISWAP (Greater Sahara) base in the area of Agando (Tillia, Tahoua). 27 militants were killed and 5 captured including 2 who died, 3 militiamen were killed and 7 wounded. The militiamen seized weapons and motorcycles, and destroyed vehicles.",32,1638225128,NER,"[{'translation_text': ""Le 24 novembre 2021, une milice tuareg d'autodéfense a attaqué une base présumée de l'ISWAP (Greater Sahara) dans la région d'Agando (Tillia, Tahoua), tuant 27 militants et capturant 5 d'entre eux, dont 2 morts, 3 miliciens tués et 7 blessés; les miliciens ont saisi""}]"
8663113,768,TOG495,495,24/11/2021,2021,1,Riots,Violent demonstration,Rioters (Togo),Labour Group (Togo),5,Police Forces of Togo (2005-) Gendarmerie,,1,15,Western Africa,Togo,Maritime,Lome Commune,,Lome,6.1287,1.2215,1,Togo Actualite; Togoweb; A Free Press,National-Regional,"On 24 November 2021, workers of the CIMCO private company demonstrated in Lome city (Lome Commune, Maritime) to demand their severance payment. They clashed with the gendarmerie forces who fired tear gas to disperse them. [size=no report]",0,1638225128,TGO,"[{'translation_text': 'Le 24 novembre 2021, des travailleurs de la société privée CIMCO ont manifesté à Lomé (Communauté de Lomé, Maritime) pour demander leur indemnité de départ et ont eu des affrontements avec les forces de gendarmerie qui ont tiré des gaz lacrymogènes pour les disperser. [size=no report]'}]"
8663244,566,NIG22707,22707,24/11/2021,2021,1,Protests,Peaceful protest,Protesters (Nigeria),,6,,,0,60,Western Africa,Nigeria,Plateau,Langtang North,,Langtang,9.1333,9.7833,1,Daily Independent (Nigeria),National,"On 24 November 2021, pro-democracy groups on the Plateau, Taroh women and concerned youths from Langtang north groups protested in Langtang (Langtang North, Plateau) over the refusal of the state government to reinstate the chairman of the LGA despite court ruling. [size=no report]",0,1638225129,NGA,"[{'translation_text': ""Le 24 novembre 2021, des groupes pro-démocratie sur le Plateau, des femmes de Taroh et des jeunes préoccupés de groupes de Langtang Nord ont protesté à Langtang (Langtang Nord, Plateau) contre le refus du gouvernement de l'État de réintégrer le président de la LGA malgré une décision judiciaire. [size=no report]""}]"
8663247,566,NIG22709,22709,24/11/2021,2021,1,Protests,Peaceful protest,Protesters (Nigeria),,6,,,0,60,Western Africa,Nigeria,Lagos,Kosofe,,Magodo,6.6306,3.3897,1,Daily Independent (Nigeria),Subnational,"On 24 November 2021, residents of Magodo phase 1 zone protested over the invasion of their estate by land grabbers in Magodo (Kosofe, Lagos). [size=no report]",0,1638225129,NGA,"[{'translation_text': ""Le 24 novembre 2021, des résidents de la zone de la phase 1 de Magodo ont protesté contre l'invasion de leur propriété par des agresseurs fonciers à Magodo (Kosofe, Lagos). [size=no report]""}]"
8663287,566,NIG22704,22704,24/11/2021,2021,1,Riots,Mob violence,Rioters (Nigeria),Students (Nigeria),5,Rioters (Nigeria),Students (Nigeria),5,55,Western Africa,Nigeria,Ogun,Abeokuta South,,Abeokuta,7.15,3.35,1,EONS Intelligence,National,"On 24 November 2021, two groups of students clashed and threw stones and sharp objects at each other in Abeokuta (Abeokuta South, Ogun). They also blocked the main road, causing tension amongst residents in the community. A policeman was wounded by the rioters. The reason for the clashes is unclear. [size=no report]",0,1638225129,NGA,"[{'translation_text': ""Le 24 novembre 2021, deux groupes d'étudiants se sont affrontés et ont lancé des pierres et des objets aigus l'un contre l'autre à Abeokuta (Abeokuta Sud, Ogun) et ils ont également bloqué la route principale, provoquant des tensions entre les résidents de la communauté. Un policier a été blessé par les émeutes""}]"
8663338,566,NIG22710,22710,24/11/2021,2021,1,Violence against civilians,Attack,Unidentified Communal Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),Farmers (Nigeria),7,47,Western Africa,Nigeria,Borno,Maiduguri Metro,,Maiduguri,11.8312,13.1517,2,HumAngle,National,"On 24 November 2021, at least five farmers were killed by pastoralists ransacking farms around Maiduguri (Maiduguri Metro, Borno).",5,1638225129,NGA,"[{'translation_text': 'Le 24 novembre 2021, au moins cinq agriculteurs ont été tués par des éleveurs volant des fermes autour de Maiduguri (Métro Maiduguri, Borno).'}]"
8663459,566,NIG22705,22705,24/11/2021,2021,1,Protests,Peaceful protest,Protesters (Nigeria),,6,,,0,60,Western Africa,Nigeria,Edo,Oredo,,Benin City,6.3351,5.6275,2,Nigeria Punch,National,"On 24 November 2021, youths from Ogheghe community blocked the Benin-Sapele road (Oredo, Edo), coded as Benin City, in protest against the state of roads in their communities. [size=no report]",0,1638225129,NGA,"[{'translation_text': ""Le 24 novembre 2021, des jeunes de la communauté Ogheghe ont bloqué la route Bénin-Sapele (Oredo, Edo), codée Bénin City, en protestant contre l'état des routes dans leurs communautés. [size=no report]""}]"
8663534,854,BFO5826,5826,24/11/2021,2021,1,Protests,Peaceful protest,Protesters (Burkina Faso),Teachers (Burkina Faso); Students (Burkina Faso),6,,,0,60,Western Africa,Burkina Faso,Centre-Ouest,Boulkiemde,Koudougou,Koudougou,12.25,-2.3667,1,Radio Omega,National,"On 24 November 2021, a number of teachers and students demonstrated in the town of Koudougou (Koudougou, Boulkiemde). The demonstrators called for the return of peace. [size=no report]",0,1638225129,BFA,"[{'translation_text': ""Le 24 novembre 2021, un certain nombre d'enseignants et d'élèves ont manifesté dans la ville de Koudougou (Koudougou, Boulkiemde) et ont appelé au retour de la paix.""}]"
8663553,566,NIG22711,22711,24/11/2021,2021,1,Protests,Peaceful protest,Protesters (Nigeria),Women (Nigeria),6,,,0,60,Western Africa,Nigeria,Abia,Ohafia,,Ohafia,5.6261,7.8306,2,Sahara Reporters,Regional,"On 24 November 2021, hundreds of women protested in the Ohafia local government area (Abia), coded as Ohafia, over the presence of soldiers in their community which hinders their children's ability to go to school according to them. [size=hundreds]",0,1638225129,NGA,"[{'translation_text': ""Le 24 novembre 2021, des centaines de femmes ont protesté dans la région de l'administration locale d'Ohafia (Abia), codée Ohafia, à cause de la présence de soldats dans leur communauté qui empêchent leurs enfants d'aller à l'école selon eux. [dimension=centres]""}]"
8663660,854,BFO5828,5828,24/11/2021,2021,1,Explosions/Remote violence,Air/drone strike,Military Forces of Burkina Faso (2015-),,1,Katiba Macina,JNIM: Group for Support of Islam and Muslims,2,12,Western Africa,Burkina Faso,Cascades,Comoe,Ouo,Poikoro,10.1522,-3.9533,2,Undisclosed Source,Local partner-Other,"On 24 November 2021, the Burkinabe air force conducted airstrike against presumed Katiba Macina (JNIM) positions in the area of Poikoro (Ouo, Comoe). Casualties unknown.",0,1638225130,BFA,"[{'translation_text': ""Le 24 novembre 2021, l'armée de l'air burkinabè a effectué une frappe aérienne contre des positions présumées de Katiba Macina (JNIM) dans la région de Poikoro (Ouo, Comoe).""}]"
8663674,854,BFO5827,5827,24/11/2021,2021,1,Violence against civilians,Abduction/forced disappearance,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),Labour Group (Burkina Faso),7,27,Western Africa,Burkina Faso,Est,Gourma,Matiacoali,Matiakoali,12.3548,1.0328,2,Undisclosed Source,Local partner-Other,"On 24 November 2021, presumed JNIM militants abducted and subsequently released two drivers of a construction company between Matiakoali (Matiacoali, Gourma) and Kantchari (Kantchari, Tapoa).",0,1638225130,BFA,"[{'translation_text': ""Le 24 novembre 2021, des militants présumés du JNIM ont enlevé et libéré deux chauffeurs d'une entreprise de construction entre Matiakoali (Matiacoali, Gourma) et Kantchari (Kantchari, Tapoa).""}]"
8663686,854,BFO5824,5824,24/11/2021,2021,1,Explosions/Remote violence,Air/drone strike,Military Forces of Burkina Faso (2015-),,1,JNIM: Group for Support of Islam and Muslims and/or Islamic State (West Africa) - Greater Sahara Faction,,2,12,Western Africa,Burkina Faso,Sahel,Seno,Falagountou,Alkoma,14.2611,0.0694,2,Undisclosed Source,Local partner-Other,"On 24 November 2021, the Burkinabe air force conducted airstrike against suspected JNIM or ISWAP (Greater Sahara) positions in the area of Alkoma (Falagountou, Seno). Casualties unknown.",0,1638225130,BFA,"[{'translation_text': ""Le 24 novembre 2021, l'armée de l'air burkinabè a procédé à une frappe aérienne contre des positions présumées du JNIM ou de l'ISWAP (Greater Sahara) dans la région d'Alkoma (Falagountou, Seno).""}]"
8663698,854,BFO5825,5825,24/11/2021,2021,1,Battles,Armed clash,Katiba Macina,JNIM: Group for Support of Islam and Muslims,2,Dozo Communal Militia (Burkina Faso),,4,24,Western Africa,Burkina Faso,Sud-Ouest,Poni,Djigoue,Filakora,10.0755,-3.7612,1,Undisclosed Source,Local partner-Other,"On 24 November 2021, presumed Katiba Macina (JNIM) militants shot and killed a Dozo militiaman in the village of Filakora (Djigoue, Poni).",1,1638225130,BFA,"[{'translation_text': 'Le 24 novembre 2021, des militants présumés du Katiba Macina (JNIM) ont tiré et tué un miliceur de Dozo dans le village de Filakora (Djigoue, Poni).'}]"
8670515,566,NIG22712,22712,24/11/2021,2021,1,Violence against civilians,Sexual violence,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),Women (Nigeria); Students (Nigeria); Teachers (Nigeria),7,47,Western Africa,Nigeria,Abia,Isuikwuato,,Onuaku Uturu,5.8558,7.5119,2,Nigerian Eye; EONS Intelligence; Sun (Nigeria),National,"On 24 November 2021, suspected armed Fulani pastoralists abducted over ten passengers and raped and killed a woman along Isuikwato-Uturu road (Isuikwuato, Abia), coded as Onuaku Uturu. The victims were mostly students and lecturers, there are no reports about demands for ransom. ",1,1638462528,NGA,"[{'translation_text': ""Le 24 novembre 2021, des éleveurs Fulani armés soupçonnés d'avoir enlevé plus de dix passagers et violé et tué une femme le long de la route Isuikwato-Uturu (Isuikwuato, Abia), code Onuaku Uturu.""}]"
8673775,566,NIG22727,22727,24/11/2021,2021,1,Protests,Peaceful protest,Protesters (Nigeria),,6,,,0,60,Western Africa,Nigeria,Oyo,Ibadan North West,,Ibadan,7.3776,3.9059,1,Daily Trust (Nigeria),National,"On 24 November 2021, residents of Aerodrome estate protested at the Samonda neighborhood, in Ibadan (Ibadan North West, Oyo) over the construction of a gas plant in their neighborhood. The protesters demanded the suspension of the project. [size=no report]",0,1638831648,NGA,"[{'translation_text': ""Le 24 novembre 2021, des résidents du domaine de l'Aérodrome ont protesté dans le quartier de Samonda, à Ibadan (Ibadan Nord-Ouest, Oyo) contre la construction d'une usine de gaz dans leur quartier et ont demandé la suspension du projet. [size=no report]""}]"
8673779,566,NIG22729,22729,24/11/2021,2021,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),Labour Group (Nigeria),7,37,Western Africa,Nigeria,Nassarawa,Toto,,Toto,8.3789,7.0844,2,Daily Trust (Nigeria),National,"On 24 November 2021, unidentified armed men abducted a timber contractor and five other persons in Achido Tsoho (Toto, Nassarawa), coded as Toto. The abductors have demanded for a ransom of 9 million naira.",0,1638831648,NGA,"[{'translation_text': 'Le 24 novembre 2021, des hommes armés non identifiés ont enlevé un entrepreneur en bois et cinq autres personnes à Achido Tsoho (Toto, Nassarawa), code Toto, et ont exigé une rançon de 9 millions de naira.'}]"
8673781,566,NIG22728,22728,24/11/2021,2021,1,Protests,Peaceful protest,Protesters (Nigeria),Labour Group (Nigeria),6,,,0,60,Western Africa,Nigeria,Kano,Kano Municipal,,Kano,12,8.5167,1,Daily Trust (Nigeria),National,"On 24 November 2021, residents and business owners in Hausawa New Layout, Kano (Kano Municipal, Kano) protested against the demolition of shops and stalls by the Kano road and traffic agency. [size=no report]",0,1638831648,NGA,"[{'translation_text': ""Le 24 novembre 2021, des résidents et des propriétaires d'entreprises de Hausawa New Layout, Kano (Kano Municipal, Kano) ont protesté contre la démolition de magasins et de kiosques par l'Office de la route et de la circulation de Kano. [size=no report]""}]"
8673810,566,NIG22725,22725,24/11/2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),Labour Group (Nigeria),7,37,Western Africa,Nigeria,Delta,Ika South,,Agbor,6.2518,6.1934,1,EONS Intelligence,National,"On 24 November 2021, unidentified armed men invaded the residence of a businessman and killed him in Agbor (Ika South, Delta). The reason for the attack is unknown.",1,1638831648,NGA,"[{'translation_text': ""Le 24 novembre 2021, des hommes armés non identifiés ont envahi la résidence d'un homme d'affaires et l'ont tué à Agbor (Ika Sud, Delta).""}]"
8673952,466,MLI5910,5910,24/11/2021,2021,1,Riots,Violent demonstration,Rioters (Mali),Labour Group (Mali),5,Police Forces of Mali (2021-),,1,15,Western Africa,Mali,Sikasso,Bougouni,Sanso,Sanso,11.7116,-6.8578,2,Mali Actu,National,"On 24 November 2021, a number of youths continued their sit-in, barricading roads to prevent access to Morila Gold Mine, near Sanso (Bougouni, Sikasso), to demand recruitment in the mine. Security forces fired live rounds and wounded three demonstrators including one severely. The youths demanded the release of eight of their comrades imprisoned following an earlier demonstration on 3 November. [size=no report]",0,1638831649,MLI,"[{'translation_text': ""Le 24 novembre 2021, un certain nombre de jeunes ont poursuivi leur halte et barricadé des routes pour empêcher l'accès à la mine d'or Morila, près de Sanso (Bougouni, Sikasso), afin d'exiger le recrutement dans la mine. Les forces de sécurité ont tiré des balles vives et ont blessé trois manifestants, dont un grièvement. Les jeunes on""}]"
8674093,566,NIG22726,22726,24/11/2021,2021,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),Labour Group (Nigeria),7,37,Western Africa,Nigeria,Edo,Oredo,,Benin City,6.3351,5.6275,2,Sun (Nigeria),National,"On 24 November 2021, a commercial driver was abducted by unidentified armed individuals around the Ugha community, along the Benin-Auchi road, coded to Benin City (Oredo, Edo).",0,1638831649,NGA,"[{'translation_text': ""Le 24 novembre 2021, un conducteur commercial a été enlevé par des individus armés non identifiés autour de la communauté d'Ougha, le long de la route Bénin-Auchi, code Bénin (Oredo, Edo).""}]"
8687553,854,BFO5906,5906,24/11/2021,2021,2,Battles,Armed clash,Military Forces of Burkina Faso (2015-),,1,Katiba Macina,JNIM: Group for Support of Islam and Muslims,2,12,Western Africa,Burkina Faso,Cascades,Comoe,Ouo,Dida Forest,10.0116,-4.0287,2,Wakat Sera,National,"Around 24 November 2021 (between 21 - 27 November), Burkinabe forces conducted operation against presumed Katiba Macina (JNIM) positions in the forests of Cascades and Sud-Ouest regions, locations coded as Dida Forest (Ouo, Comoe) and Djigoue (Djigoue, Poni). Five militant bases were destroyed, about 30 militants killed during clashes, 41 suspects arrested, and weapons, ammunition, explosives, vehicles, and motorcycles seized. Fatalities split across two events.",15,1639431633,BFA,"[{'translation_text': 'Vers le 24 novembre 2021 (entre le 21 et le 27 novembre), les forces burkinabè ont mené une opération contre des positions présumées du Katiba Macina (JNIM) dans les forêts des Cascades et du Sud-Ouest, endroits codés Dida Forest (Ouo, Comoe) et Djigoue (Djigoue, Poni). Cinq bases militantes on'}]"
8687554,854,BFO5907,5907,24/11/2021,2021,2,Battles,Armed clash,Military Forces of Burkina Faso (2015-),,1,Katiba Macina,JNIM: Group for Support of Islam and Muslims,2,12,Western Africa,Burkina Faso,Sud-Ouest,Poni,Djigoue,Djigoue,10.0524,-3.8195,2,Wakat Sera,National,"Around 24 November 2021 (between 21 - 27 November), Burkinabe forces conducted operation against presumed Katiba Macina (JNIM) positions in the forests of Sud-Ouest and Cascades regions, locations coded as Djigoue (Djigoue, Poni) and Dida Forest (Ouo, Comoe). Five militant bases were destroyed, about 30 militants killed during clashes, 41 suspects arrested, and weapons, ammunition, explosives, vehicles, and motorcycles seized. Fatalities split across two events.",15,1639431633,BFA,"[{'translation_text': 'Vers le 24 novembre 2021 (entre le 21 et le 27 novembre), les forces burkinabè ont mené une opération contre des positions présumées du Katiba Macina (JNIM) dans les forêts des régions du Sud-Ouest et des Cascades, à des endroits codés Djigoue (Djigoue, Poni) et Dida Forest (Ouo, Comoe). Cin'}]"
8968362,324,GUI2123,2123,24/11/2021,2021,1,Riots,Violent demonstration,Rioters (Guinea),,5,,,0,50,Western Africa,Guinea,Boke,Boffa,Tougnifili,Boffa,10.1813,-14.0381,1,Guinee 7,National,"On 24 November 2021, residents demonstrated in Boffa town, Boffa-Centre subdivision (Boffa, Boke), calling on the CHALCO mining company to respect the social component of their exploitation agreement. They erected barricades. [size=no report]",0,1648594102,GIN,"[{'translation_text': ""Le 24 novembre 2021, des résidents ont manifesté dans la ville de Boffa, subdivision Boffa-Centre (Boffa, Boke), demandant à la société minière CHALCO de respecter la composante sociale de son accord d'exploitation et ils ont érigé des barricades. [dimension=pas de rapport]""}]"
8662949,854,BFO5818,5818,23/11/2021,2021,1,Violence against civilians,Attack,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),Teachers (Burkina Faso),7,27,Western Africa,Burkina Faso,Est,Tapoa,Kantchari,Bonkongou,12.3694,1.22,2,Undisclosed Source; Facebook,Local partner-Other,"On 23 November 2021, presumed JNIM militants ran a checkpoint in the area of Bonkongou (Kantchari, Tapoa). The militants killed a traveler and seized bags from teachers.",1,1638225128,BFA,"[{'translation_text': ""Le 23 novembre 2021, des militants présumés du JNIM ont dirigé un poste de contrôle dans la région de Bonkongou (Kantchari, Tapoa), tuant un voyageur et saisissant des sacs d'enseignants.""}]"
8662950,854,BFO5819,5819,23/11/2021,2021,1,Protests,Peaceful protest,Protesters (Burkina Faso),,6,,,0,60,Western Africa,Burkina Faso,Boucle du Mouhoun,Mouhoun,Dedougou,Dedougou,12.4634,-3.4608,1,Wakat Sera; Twitter; Sidwaya; AIB (Burkina Faso); Infowakat,New media-National,"On 23 November 2021, a number of people demonstrated in the town of Dedougou (Dedougou, Mouhoun). The demonstrators denounced insecurity in the region and called for powerful measures. [size=no report]",0,1638225128,BFA,"[{'translation_text': ""Le 23 novembre 2021, un certain nombre de personnes ont manifesté dans la ville de Dedougou (Dedougou, Mouhoun), dénonçant l'insécurité dans la région et demandant des mesures fortes. [size=no report]""}]"
8662951,854,BFO5823,5823,23/11/2021,2021,1,Protests,Peaceful protest,Protesters (Burkina Faso),Students (Burkina Faso); Labour Group (Burkina Faso),6,,,0,60,Western Africa,Burkina Faso,Plateau-Central,Oubritenga,Ziniare,Ziniare,12.5875,-1.2983,1,Savane FM; L'Observateur Paalga; Actu Burkina; Infowakat; Radio Omega,National,"On 23 November 2021, hundreds of people including students, merchants, and workers demonstrated in the town of Ziniare (Ziniare, Oubritenga). The demonstrators demanded that the Republic Day celebrations on 11 December be postponed due to insecurity. [size=hundreds]",0,1638225128,BFA,"[{'translation_text': ""Le 23 novembre 2021, des centaines de personnes, y compris des étudiants, des marchands et des travailleurs, ont manifesté dans la ville de Ziniare (Ziniare, Oubritenga), demandant que les célébrations de la fête de la République, le 11 décembre, soient reportées en raison de l'insécurité.""}]"
8662994,288,GHA1313,1313,23/11/2021,2021,1,Battles,Armed clash,Kusasis Ethnic Militia (Ghana),,4,Mamprusis Ethnic Militia (Ghana),,4,44,Western Africa,Ghana,Upper East,Bawku,,Bawku,11.05,-0.25,1,Daily Guide Ghana; Citi News; Ghana Web,National,"On 23 November 2021, members of the Kusasis and Mamprusis tribes engaged in fire fights over a chieftaincy dispute in Bawku town (Bawku, Upper East). The authorities declared a curfew and a ban on smock-wearing, and deployed police and military personnel. Five people were later arrested in connection to that incident. Casualties unknown.",0,1638225128,GHA,"[{'translation_text': 'Le 23 novembre 2021, des membres des tribus Kusasis et Mamprusis se sont battus contre un conflit de chef dans la ville de Bawku (Bawku, Haut-Est), les autorités ont décrété un couvre-feu et interdit de porter des chandelles, et déployé des policiers et des militaires. Cinq personnes ont été arrêtées plus tard '}]"
8663000,430,LBR1628,1628,23/11/2021,2021,1,Violence against civilians,Attack,Police Forces of Liberia (2018-),,1,Civilians (Liberia),,7,17,Western Africa,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31,-10.8,1,Front Page Africa; New Dawn,National,"On 23 November 2021, the police forces opened fire on civilians during a security raid in Duala and Kuweit neighborhoods of Monrovia city (Greater Monrovia, Montserrado), killing at least 3 people.",3,1638225128,LBR,"[{'translation_text': ""Le 23 novembre 2021, les forces de police ont ouvert le feu sur des civils lors d'un raid de sécurité dans les quartiers Duala et Kuweit de la ville de Monrovia (Grand Monrovia, Montserrado), tuant au moins trois personnes.""}]"
8663072,566,NIG22699,22699,23/11/2021,2021,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),Farmers (Nigeria),7,47,Western Africa,Nigeria,Plateau,Bassa,,Miango,9.85,8.7333,2,Sun (Nigeria); Guardian (Nigeria),National,"On 23 November 2021, suspected Fulani pastoralists attacked and killed two people on their farm in Ancha village, Miango (Bassa, Plateau).",2,1638225128,NGA,"[{'translation_text': ""Le 23 novembre 2021, des pastoralistes Fulani soupçonnés ont attaqué et tué deux personnes sur leur ferme dans le village d'Ancha, Miango (Bassa, Plateau).""}]"
8663073,566,NIG22700,22700,23/11/2021,2021,1,Battles,Armed clash,IPOB: Indigenous Peoples of Biafra,,2,Police Forces of Nigeria (2015-),,1,12,Western Africa,Nigeria,Imo,Ideato North,,Ndizuogu,5.882,7.1641,1,Daily Post (Nigeria); Guardian (Nigeria); Sahara Reporters,National-Regional,"On 23 November 2021, suspected IPOB militants attacked and razed down a police station in Ndizuogu (Ideato North, Imo). One policeman was killed in the attack, machete cuts were inflicted on the head of another officer, one police vehicle and the personal car of an officer were also burnt.",1,1638225128,NGA,"[{'translation_text': ""Le 23 novembre 2021, des militants présumés de l'IPOB ont attaqué et détruit un poste de police à Ndizuogu (Ideato Nord, Imo), tuant un policier, infligeant des coups de machette à la tête d'un autre policier, brûlant également un véhicule de police et la voiture personnelle d'un policier.""}]"
8663074,566,NIG22703,22703,23/11/2021,2021,1,Protests,Peaceful protest,Protesters (Nigeria),Women (Nigeria),6,,,0,60,Western Africa,Nigeria,Rivers,Port Harcourt,,Port Harcourt,4.7774,7.0134,1,Daily Post (Nigeria); Guardian (Nigeria),National,"On 23 November 2021, women from the Niger Delta blocked the main entrance of the NDDC headquarters in Port Harcourt (Port Harcourt, Rivers) in protest over the delay in the release of the forensic audit report and constitution of a substantive board. [size=no report]",0,1638225128,NGA,"[{'translation_text': ""Le 23 novembre 2021, des femmes du delta du Niger ont bloqué l'entrée principale du quartier général de la NDDC à Port Harcourt (Port Harcourt, Rivers) en protestant contre le retard pris dans la publication du rapport d'audit médico-légal et la constitution d'un conseil d'administration. [size=no report]""}]"
8663148,478,MAA1268,1268,23/11/2021,2021,1,Protests,Peaceful protest,Protesters (Mauritania),Students (Mauritania),6,,,0,60,Western Africa,Mauritania,Trarza,Rosso,Rosso,Rosso,16.5103,-15.8027,1,Al Akhbar (Mauritania),National,"On 23 November 2021, students at the Institute of Technology held a protest sit-in in Rosso (Rosso) to denounce the poor study conditions at the Institute. [size=no report]",0,1638225128,MRT,"[{'translation_text': ""Le 23 novembre 2021, des étudiants de l'Institut de technologie ont organisé une protestation à Rosso (Rosso) pour dénoncer les mauvaises conditions d'études à l'Institut. [size=no report]""}]"
8663246,566,NIG22702,22702,23/11/2021,2021,1,Protests,Peaceful protest,Protesters (Nigeria),Teachers (Nigeria),6,,,0,60,Western Africa,Nigeria,Osun,Osogbo,,Oshogbo,7.7667,4.5667,1,Daily Independent (Nigeria),National,"On 23 November 2021, hundreds of retired primary school teachers blocked the entrance of the state government secretariat in Oshogbo (Osogbo, Osun) while protesting against their unpaid 29 months pension. [size=hundreds]",0,1638225129,NGA,"[{'translation_text': ""Le 23 novembre 2021, des centaines d'enseignants retraités de l'enseignement primaire ont bloqué l'entrée du secrétariat du gouvernement de l'État à Oshogbo (Osogbo, Osun) en protestant contre leur pension de 29 mois non rémunérée.""}]"
8663271,566,NIG22698,22698,23/11/2021,2021,1,Battles,Armed clash,Military Forces of Nigeria (2015-),,1,Sokoto Communal Militia (Nigeria),,4,14,Western Africa,Nigeria,Sokoto,Sabon Birni,,Kurawa,13.52,6.3635,2,Daily Trust (Nigeria),National,"On 23 November 2021, military forces clashed with a Sokoto militia at Kuzari village in Kurawa (Sabon Birni, Sokoto). Several militiamen were killed, motorcycles and weapons were recovered by the troops and one soldier was wounded. Unknown fatalities coded as 3.",3,1638225129,NGA,"[{'translation_text': 'Le 23 novembre 2021, les forces militaires ont eu des affrontements avec une milice sokoto au village de Kuzari à Kurawa (Sabon Birni, Sokoto) et plusieurs miliciens ont été tués, des motocyclettes et des armes ont été récupérées par les troupes et un soldat a été blessé.'}]"
8663325,324,GUI2122,2122,23/11/2021,2021,1,Riots,Violent demonstration,Rioters (Guinea),Labour Group (Guinea),5,,,0,50,Western Africa,Guinea,Kankan,Siguiri,Siguiri-Centre,Siguiri,11.4167,-9.1665,1,Guinee Matin,National,"On 23 November 2021, a group of workers of the Nabaya SA private company demonstrated in Siguiri town, Siguiri-Centre subdivision (Siguiri, Kankan) to demand a salary increase. They erected barricades and burnt one bus of the company down. [size=no report]",0,1638225129,GIN,"[{'translation_text': ""Le 23 novembre 2021, un groupe de travailleurs de la société privée Nabaya SA s'est manifesté dans la ville de Siguiri, subdivision Siguiri-Centre (Siguiri, Kankan) pour demander une augmentation salariale, et ils ont érigé des barricades et brûlé un autobus de la société. [dimension=pas de rapport]""}]"
8663456,566,NIG22696,22696,23/11/2021,2021,1,Protests,Peaceful protest,Protesters (Nigeria),Students (Nigeria); Health Workers (Nigeria),6,,,0,60,Western Africa,Nigeria,Enugu,Enugu North,,Enugu,6.4426,7.5022,1,Nigeria Punch,National,"On 23 November 2021, medical students of the university of Nigeria protested at the Enugu campus of the school (Enugu North, Enugu) over the disconnection of power supply that has lasted two months. [size=no report]",0,1638225129,NGA,"[{'translation_text': ""Le 23 novembre 2021, des étudiants en médecine de l'Université du Nigéria ont protesté sur le campus d'Enugu de l'école (Enugu-Nord, Enugu) au sujet du couplage de l'alimentation électrique qui a duré deux mois. [dimension=pas de rapport]""}]"
8663510,466,MLI5903,5903,23/11/2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Mali),,3,Civilians (Mali),,7,37,Western Africa,Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,1,Radio Guintan,National,"On 23 November 2021, unknown gunmen aboard vehicles fired gunshots against a group of youths in the town of Timbuktu (Tombouctou, Tombouctou). One person was wounded.",0,1638225129,MLI,"[{'translation_text': 'Le 23 novembre 2021, des hommes armés inconnus à bord de véhicules ont tiré des coups de feu contre un groupe de jeunes dans la ville de Timbuktu (Tombouctou, Tombouctou), blessant une personne.'}]"
