data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,notes_fr
9053978,854,BFO6995,6995,04-Apr-22,2022,1,Strategic developments,Looting/property destruction,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),,7,27,Western Africa,Burkina Faso,Est,Kompienga,Pama,Pama,11.2497,0.7075,1,Twitter; Undisclosed Source,Local partner-Other,"Looting: On 4 April 2022, presumed JNIM militants seized hundreds of livestock in the town of Pama (Pama, Kompienga).",0,1649700012,BFA,"[{'translation_text': 'Vol : Le 4 avril 2022, des militants présumés du JNIM ont saisi des centaines de bétail dans la ville de Pama (Pama, Kompienga).'}]"
9054015,324,GUI2225,2225,04-Apr-22,2022,1,Battles,Armed clash,Unidentified Communal Militia (Benin),Miners (Guinea),4,Unidentified Communal Militia (Benin),Miners (Guinea),4,44,Western Africa,Guinea,Kankan,Siguiri,Siguiri-Centre,Siguiri,11.4167,-9.1665,2,Guinea News; Guinee Matin,National,"On 4 April 2022, a gun battle erupted between Kofilani and Moyafra miners in Moyafra areas in Siguiri (Siguiri-Centre, Siguiri, Kankan) over the exploitation of a gold mine, causing the killing of two people and the injury of eight others",2,1649700012,GIN,"[{'translation_text': ""Le 4 avril 2022, un combat armé a éclaté entre les mineurs Kofilani et Moyafra dans les régions de Moyafra à Siguiri (Siguiri-Centre, Siguiri, Kankan) au sujet de l'exploitation d'une mine d'or, faisant deux morts et huit blessés.""}]"
9054060,566,NIG24341,24341,04-Apr-22,2022,1,Battles,Armed clash,Unidentified Armed Group (Nigeria),,3,Private Security Forces (Nigeria),,8,38,Western Africa,Nigeria,Anambra,Aguata,,Elwulobia,6.0253,7.0766,1,Blueprint; Sahara Reporters; Daily Trust (Nigeria),National-Regional,"On 4 April 2022, an armed group attacked and killed two private security men in Elwulobia (Aguata, Anambra). The victims were killed for attending a prayer session during the day's sit in order.",2,1649700012,NGA,"[{'translation_text': ""Le 4 avril 2022, un groupe armé a attaqué et tué deux hommes de sécurité privés à Elwulobia (Aguata, Anambra) et les a tués pour avoir assisté à une séance de prière au cours de la séance d'ordre de la journée.""}]"
9054061,566,NIG24342,24342,04-Apr-22,2022,1,Battles,Armed clash,Kaduna Communal Militia (Nigeria),,4,Military Forces of Nigeria (2015-),KADVS: Kaduna State Vigilance Service,1,14,Western Africa,Nigeria,Kaduna,Birnin Gwari,,Birnin Gwari,10.6637,6.54,2,Vanguard (Nigeria); Daily Champion; Nigeria Punch; Guardian (Nigeria); Blueprint; Sahara Reporters; Daily Trust (Nigeria),National-Regional,"On 4 April 2022, large numbers of Kaduna militia members attacked a military base and clashed with soldiers and KADVS members in Polwire village, Birnin Gwari LGA (Kaduna). Between 11 to 17 soldiers, 3 KADVS members and an unspecified number of militiamen were killed. 19 to 40 soldiers were wounded. The militiamen also had RPGs. They burned 2 to 3 armored personnel carriers and stole several weapons. Unknown fatalities coded as 3, total fatalities coded as 17.",17,1649700012,NGA,"[{'translation_text': 'Le 4 avril 2022, un grand nombre de miliciens kadunais ont attaqué une base militaire et ont eu des affrontements avec des soldats et des membres du KADVS dans le village de Polwire, dans la LGA Birnin Gwari (Kaduna). Entre 11 et 17 soldats, 3 membres du KADVS et un nombre indéterminé de miliciens ont été t'}]"
9054079,566,NIG24387,24387,04-Apr-22,2022,1,Protests,Peaceful protest,Protesters (Nigeria),NATA: Nigeria Automobile Technicians Association; Labour Group (Nigeria),6,,,0,60,Western Africa,Nigeria,Lagos,Ikeja,,Alausa,6.6096,3.3566,1,Blueprint; Daily Leadership (Nigeria),National,"On 4 April 2022, over 200 members of the FESTAC unit of NATA protested at the Lagos state house of assembly in Alausa (Ikeja, Lagos) over the illegal demolition of their workshop and the towing of 80 vehicles. [size=over 200]",0,1649700012,NGA,"[{'translation_text': ""Le 4 avril 2022, plus de 200 membres de l'unité FESTAC de la NATA ont protesté à la maison d'assemblée de l'État de Lagos à Alausa (Ikeja, Lagos) contre la démolition illégale de leur atelier et le remorquage de 80 véhicules.""}]"
9054085,566,NIG24403,24403,04-Apr-22,2022,1,Riots,Violent demonstration,Rioters (Nigeria),,5,,,0,50,Western Africa,Nigeria,Lagos,Ikeja,,Berger,6.6387,3.3695,1,Nigeria Punch; Daily Trust (Nigeria),National,"On 4 April 2022, youths made bonfires on both sides of the road and blocked the Berger end of the Lagos-Ibadan expressway (Ikeja, Lagos) while demanding for better leadership. The demonstrators were armed with sticks and carried banners with inscriptions. [size=no report]",0,1649700012,NGA,"[{'translation_text': ""Le 4 avril 2022, des jeunes ont fait des feux de bois de part et d'autre de la route et bloqué l'extrémité Berger de l'autoroute Lagos-Ibadan (Ikeja, Lagos) tout en exigeant une meilleure direction.""}]"
9054139,566,NIG24343,24343,04-Apr-22,2022,1,Battles,Armed clash,Hausa Ethnic Militia (Nigeria),,4,Yoruba Ethnic Militia (Nigeria),,4,44,Western Africa,Nigeria,Lagos,Alimosho,,Ipaja,6.6088,3.2545,1,Blueprint,National,"On 4 April 2022, Hausa and Yoruba ethnic militias with cutlasses and other weapons clashed at Ipaja (Alimosho, Lagos) after a Hausa motorcyclist stabbed a Yoruba to death. At least 1 person killed. A motorcycle was burnt. The police intervened and brought the situation under control.",1,1649700012,NGA,"[{'translation_text': ""Le 4 avril 2022, des milices ethniques hausas et yorubas, munies de coupes et d'autres armes, se sont affrontées à Ipaja (Alimosho, Lagos) après qu'un motocycliste hausa eut tué un Yoruba. Au moins une personne a été tuée et une moto a été brûl""}]"
9054155,566,NIG24367,24367,04-Apr-22,2022,1,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),NURTW: National Union of Road Transport Workers; Labour Group (Nigeria),7,37,Western Africa,Nigeria,Ondo,Akure South,,Akure,7.2526,5.1931,1,Daily Post (Nigeria),National,"On 4 April 2022, an armed group, suspected to be supporters of Jacob Adebo (the new Chairman of the Vehicle Parks Management Committee), attacked NURTW members at various motor parks in Akure (Akure South, Ondo). Six NURTW members were wounded by the assailants who attacked with machetes, cutlasses, knives and other weapons.",0,1649700012,NGA,"[{'translation_text': ""Le 4 avril 2022, un groupe armé, soupçonné d'être des partisans de Jacob Adebo (le nouveau Président du Comité de gestion des parcs automobiles), a attaqué des membres de la NURTW dans divers parcs d'automobiles à Akure (Akure-Sud, Ondo). Six membres de la NURTW ont été blessés par les assaillants qui ont attaqué à l'aide""}]"
9054165,478,MAA1354,1354,04-Apr-22,2022,1,Protests,Peaceful protest,Protesters (Mauritania),Labour Group (Mauritania),6,,,0,60,Western Africa,Mauritania,Guidimakha,Selibaby,Selibaby,Selibaby,15.1585,-12.1843,1,El Mouritany,National,"On 4 April 2022, dozens of merchants demonstrated in Selibaby (Selibaby, Guidimakha) to denounce increased taxes imposed by authorities. [size=dozens]",0,1649700012,MRT,"[{'translation_text': ""Le 4 avril 2022, des dizaines de marchands ont manifesté à Selibaby (Selibaby, Guidimakha) pour dénoncer l'augmentation des taxes imposée par les autorités.""}]"
9054178,854,BFO6985,6985,04-Apr-22,2022,1,Violence against civilians,Attack,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),Women (Burkina Faso),7,27,Western Africa,Burkina Faso,Est,Tapoa,Tansarga,Malpoa,11.755,1.8811,1,Facebook,New media,"On 4 April 2022, presumed JNIM militants killed an elderly woman and abducted two other persons in the village of Malpoa (Tansarga, Tapoa).",1,1649700012,BFA,"[{'translation_text': 'Le 4 avril 2022, des militants présumés du JNIM ont tué une femme âgée et enlevé deux autres personnes dans le village de Malpoa (Tansarga, Tapoa).'}]"
9054206,324,GUI2227,2227,04-Apr-22,2022,1,Protests,Peaceful protest,Protesters (Guinea),Taxi Drivers (Guinea),6,,,0,60,Western Africa,Guinea,Kindia,Kindia,Kindia Centre,Kindia,10.07,-12.85,1,Guinee Matin,National,"On 4 April 2022, taxi drivers held a protest in Kindia (Kindia Centre, Kindia, Kindia) against the responsible of their syndicate and calling for their departure as they did not assist their colleague when he had an accident at Khatia. [size=no report]",0,1649700013,GIN,"[{'translation_text': ""Le 4 avril 2022, des chauffeurs de taxi ont organisé une manifestation à Kindia (Kindia Centre, Kindia, Kindia) contre les responsables de leur syndicat et ont demandé leur départ, car ils n'avaient pas aidé leur collègue lorsqu'il avait eu un accident à Khatia. [size=no report]""}]"
9054282,430,LBR1655,1655,04-Apr-22,2022,1,Protests,Peaceful protest,Protesters (Liberia),,6,,,0,60,Western Africa,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31,-10.8,1,New Dawn,National,"On 4 April 2022, residents held a protest in front of the Liberia National Police (LNP) in Monrovia (Monrovia, Greater Monrovia, Montserrado), calling for justice for a resident killed by a mob in Vai Town. [size=no report]",0,1649700013,LBR,"[{'translation_text': 'Le 4 avril 2022, des résidents ont organisé une manifestation devant la Police nationale libérienne (LNP) à Monrovia (Monrovia, Grand Monrovia, Montserrado), appelant à la justice pour un résident tué par une foule à Vai Town. [size=no report]'}]"
9054283,430,LBR1654,1654,04-Apr-22,2022,2,Riots,Mob violence,Rioters (Liberia),Vigilante Group (Liberia),5,Civilians (Liberia),,7,57,Western Africa,Liberia,Montserrado,Greater Monrovia,Monrovia,Vai Town,6.3324,-10.7986,1,New Dawn,National,"Around 4 April 2022 (as reported), residents lynched a resident and killed him in Vai town, Monrovia subdivision (Greater Monrovia, Montserrado). [size=no report]",1,1649700013,LBR,"[{'translation_text': ""Vers le 4 avril 2022 (comme on l'a signalé), des résidents ont lynché un résident et l'ont tué dans la ville de Vai, subdivision de Monrovia (Greater Monrovia, Montserrado). [size=no report]""}]"
9054316,566,NIG24344,24344,04-Apr-22,2022,1,Battles,Armed clash,Military Forces of Nigeria (2015-),,1,Amotekun Corps,,1,11,Western Africa,Nigeria,Ondo,Akure South,,Akure,7.2526,5.1931,1,Sahara Reporters,Regional,"On 4 April 2022, soldiers and operatives of Amotekun corps clashed at Oke Aro area of Akure (Akure South, Ondo) after a dispute involving cattle grazing. Two Amotekun operatives were arrested by the soldiers; there were no casualties.",0,1649700013,NGA,"[{'translation_text': ""Le 4 avril 2022, des soldats et des membres du corps Amotekun se sont affrontés dans la région d'Oke Aro d'Akure (Akure-Sud, Ondo) à la suite d'un différend concernant le pâturage de bétail et deux membres du corps Amotekun ont été arrêtés par les soldats; il n'y a pas""}]"
9054317,566,NIG24366,24366,04-Apr-22,2022,1,Violence against civilians,Attack,Kaduna Communal Militia (Nigeria),,4,Civilians (Nigeria),Police Forces of Nigeria (2015-); Taxi Drivers (Nigeria),7,47,Western Africa,Nigeria,Kaduna,Chikun,,Kamazo,10.482,7.4688,1,Sahara Reporters,Regional,"On 4 April 2022, members of a Kaduna militia killed one civilian and abducted at least nine others, including a presumed off duty policewoman, in Kamazo (Chikun, Kaduna). The murdered victim was a commercial motorcycle rider, two of the policewoman's children were also abducted.",1,1649700013,NGA,"[{'translation_text': ""Le 4 avril 2022, des membres d'une milice de Kaduna ont tué un civil et enlevé au moins neuf autres personnes, dont une policière présumée en dehors de ses fonctions, à Kamazo (Chikun, Kaduna), la victime assassinée étant une motocyclette commerciale, et deux des enfants de la policière ont également été enlevés.""}]"
9054329,768,TOG496,496,04-Apr-22,2022,1,Riots,Mob violence,Rioters (Togo),Students (Togo),5,Civilians (Togo),Students (Togo),7,57,Western Africa,Togo,Maritime,Lome Commune,,Lome,6.1287,1.2215,1,Togo Actualite,National,"On 4 April 2022, students from a public school threw stones and assaulted other students from a private school in Lome (Lome Commune, Maritime) as private school students are not concerned with the strike announced nationwide. [size=no report]",0,1649700013,TGO,"[{'translation_text': ""Le 4 avril 2022, des élèves d'une école publique ont lancé des pierres et agressé d'autres élèves d'une école privée à Lomé (Commune de Lomé, Maritimes) car les élèves d'une école privée ne sont pas préoccupés par la grève annoncée à l'échelle nationale. [size=no report]""}]"
9054340,854,BFO6984,6984,04-Apr-22,2022,1,Violence against civilians,Attack,Unidentified Armed Group (Burkina Faso),,3,Civilians (Burkina Faso),,7,37,Western Africa,Burkina Faso,Cascades,Comoe,Ouo,Kpala,10.0807,-4.2055,1,Undisclosed Source,Local partner-Other,"On 4 April 2022, unknown gunmen killed an individual in the village of Kpala (Ouo, Comoe).",1,1649700013,BFA,"[{'translation_text': 'Le 4 avril 2022, des hommes armés inconnus ont tué un individu dans le village de Kpala (Ouo, Comoe).'}]"
9054342,854,BFO6979,6979,04-Apr-22,2022,1,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims and/or Islamic State (Sahel),,2,VDP: Volunteer for Defense of Homeland,,4,24,Western Africa,Burkina Faso,Sahel,Soum,Arbinda,Ouro Ba,14.3036,-0.818,1,Undisclosed Source,Local partner-Other,"On 4 April 2022, presumed JNIM or IS Sahel militants and volunteer fighters (VDP) clashed in Ouro Ba (Arbinda, Soum). Soldiers intervened in support of the VDP. There were no casualties.",0,1649700013,BFA,"[{'translation_text': ""Le 4 avril 2022, des militants présumés du JNIM ou de l'IS Sahel et des combattants volontaires (VDP) se sont affrontés à Ouro Ba (Arbinda, Soum) et des soldats sont intervenus à l'appui du VDP.""}]"
9054352,854,BFO7003,7003,04-Apr-22,2022,1,Explosions/Remote violence,Shelling/artillery/missile attack,JNIM: Group for Support of Islam and Muslims,,2,Military Forces of Burkina Faso (2015-),,1,12,Western Africa,Burkina Faso,Sahel,Soum,Djibo,Djibo,14.0875,-1.6418,1,Undisclosed Source,Local partner-Other,"On 4 April 2022, presumed JNIM militants fired seven mortar shells at the military camp in the town of Djibo (Djibo, Soum). The shells fell outside the camp perimeter and there were no casualties.",0,1649700013,BFA,"[{'translation_text': 'Le 4 avril 2022, des militants présumés du JNIM ont tiré sept obus de mortier sur le camp militaire de la ville de Djibo (Djibo, Soum).'}]"
9054366,466,MLI6479,6479,04-Apr-22,2022,1,Strategic developments,Looting/property destruction,Unidentified Armed Group (Mali),,3,Civilians (Mali),Arab Ethnic Group (Mali),7,37,Western Africa,Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,1,Undisclosed Source,Local partner-Other,"Looting: On 4 April 2022, unidentified gunmen seized a vehicle belonging to a member of the Arab community in the town of Timbuktu (Tombouctou, Tombouctou).",0,1649700013,MLI,"[{'translation_text': 'Vol : Le 4 avril 2022, des hommes armés non identifiés ont saisi un véhicule appartenant à un membre de la communauté arabe dans la ville de Timbuktu (Tombouctou, Tombouctou).'}]"
9104413,854,BFO7033,7033,04-Apr-22,2022,1,Strategic developments,Looting/property destruction,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),Private Security Forces (Burkina Faso); Miners (Burkina Faso),7,27,Western Africa,Burkina Faso,Centre-Nord,Namentenga,Tougouri,Gouengo,13.4268,-0.3135,1,Facebook; Undisclosed Source,Local partner-Other,"Property destruction: On 4 April 2022, presumed JNIM militants attacked a mining site in Gouengo (Tougouri, Namentenga). The militants riddled the site with bullets and damaged the fuel storage. Private security forces stationed at the site withdrew to Taparko.",0,1650298593,BFA,"[{'translation_text': 'Détérioration des biens : Le 4 avril 2022, des militants présumés du JNIM ont attaqué un site minier à Gouengo (Tougouri, Namentenga) et en ont jeté des balles sur le site et endommagé le stockage de carburant; les forces de sécurité privées stationnées sur le site se sont retirées à Taparko.'}]"
9104601,566,NIG24441,24441,04-Apr-22,2022,1,Violence against civilians,Attack,Police Forces of Nigeria (2015-),,1,Civilians (Nigeria),,7,17,Western Africa,Nigeria,Osun,Osogbo,,Oshogbo,7.7667,4.5667,1,Daily Post (Nigeria),National,"On 4 April 2022, policemen shot and killed a man while he was eating at the Capital Area of Oshogbo (Osogbo, Nigeria). The victim's friend and girlfriend were arrested; the girlfriend was later released. The police claimed they were acting on reports that criminals were in the area and clashed with the group which the victim was part of.",1,1650298593,NGA,"[{'translation_text': ""Le 4 avril 2022, des policiers ont tué et abattu un homme alors qu'il mangeait dans la région capitale d'Oshogbo (Osogbo, Nigéria). L'ami et l'amie de la victime ont été arrêtés; l'amie a été libérée par la suite.""}]"
9053977,854,BFO6992,6992,03-Apr-22,2022,1,Strategic developments,Looting/property destruction,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),Health Workers (Burkina Faso),7,27,Western Africa,Burkina Faso,Centre-Nord,Sanmatenga,Barsalogho,Basma,13.2528,-1.0853,1,Facebook; Infowakat,New media-National,"Looting: On 3 April 2022, presumed JNIM militants looted a health center in the village of Basma (Barsalogho, Sanmatenga). The militants seized an ambulance, a motorcycle, a refrigerator, and medicine.",0,1649700012,BFA,"[{'translation_text': 'Vol : Le 3 avril 2022, des militants présumés du JNIM ont pillé un centre de santé dans le village de Basma (Barsalogho, Sanmatenga), saisissant une ambulance, une motocyclette, un réfrigérateur et des médicaments.'}]"
9054034,466,MLI6465,6465,03-Apr-22,2022,1,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims,,2,MNLA: National Movement for the Liberation of Azawad,,2,22,Western Africa,Mali,Gao,Gao,Gao,Gao,16.2717,-0.0447,1,Twitter; Facebook,New media,"On 3 April 2022, three suspected JNIM militants aboard a pickup truck attempted to assassinate an MNLA officer at his domicile in the city of Gao (Gao, Gao). The MNLA officer captured one assailant while the two others fled.",0,1649700012,MLI,"[{'translation_text': ""Le 3 avril 2022, trois militants présumés du JNIM à bord d'un camion-citerne ont tenté d'assassiner un officier de la MNLA à son domicile dans la ville de Gao (Gao, Gao), l'officier de la MNLA ayant capturé un assaillant tandis que les deux autres se sont enfuis.""}]"
9054040,466,MLI6474,6474,03-Apr-22,2022,1,Violence against civilians,Attack,Dan Na Ambassagou,,4,Civilians (Mali),Dogon Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Koro,Bamba,Irebane,14.6691,-3.1057,1,Facebook; Twitter,New media,"On 3 April 2022, Dan Na Ambassagou militiamen fired gunshots at the Dogon village of Irebane (Koro, Mopti). There were no casualties.",0,1649700012,MLI,"[{'translation_text': ""Le 3 avril 2022, des miliciens de Dan Na Ambassagou ont tiré des coups de feu sur le village de Dogon d'Irebane (Koro, Mopti) sans faire de victimes.""}]"
9054055,566,NIG24330,24330,03-Apr-22,2022,1,Violence against civilians,Abduction/forced disappearance,Kaduna Communal Militia (Nigeria),,4,Civilians (Nigeria),Almajiri (Nigeria),7,47,Western Africa,Nigeria,Kaduna,Kagarko,,Jere,9.5668,7.4346,1,Daily Trust (Nigeria); Daily Post (Nigeria); Sahara Reporters,National-Regional,"On 3 April 2022, members of a Kaduna militia abducted two families and scores of almajiri from Jere (Kagarko, Kaduna). Other sources report the number of abductees as 22, including 5 women. One abductee escaped while they were being taken into the bush, the abductors shot into the air to scare other residents from pursing them. There are no reports about demands for ransom.",0,1649700012,NGA,"[{'translation_text': ""Le 3 avril 2022, des membres d'une milice kaduna ont enlevé deux familles et des dizaines d'almajiri de Jere (Kagarko, Kaduna). D'autres sources font état de 22 enlèvements, dont 5 femmes. Un enlèvement s'est échappé alors qu'il était emmené dans la brousse, les enlèveurs ont tiré""}]"
9054056,566,NIG24331,24331,03-Apr-22,2022,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),Police Forces of Nigeria (2015-); Muslim Group (Nigeria),7,37,Western Africa,Nigeria,Ogun,Abeokuta North,,Akomoje,7.187,3.341,2,Daily Post (Nigeria); Daily Independent (Nigeria),National,"On 3 April 2022, an armed group invaded a mosque and abducted three persons, including an off duty policeman, at Soyoye (Abeokuta North, Ogun), coded to Akomoje. The policeman is also the chief imam of the mosque. A ransom of 5 million naira each was demanded for the abductees; the group was released after an unknown amount was paid. Other sources claim the police officer paid about 700 thousand naira as ransom.",0,1649700012,NGA,"[{'translation_text': ""Le 3 avril 2022, un groupe armé a envahi une mosquée et enlevé trois personnes, dont un policier hors service, à Soyoye (Abeokuta-Nord, Ogun), codé Akomoje. Le policier est également l'imam en chef de la mosquée. Une rançon de 5 millions de naira chacun a été exigée pour les en""}]"
9054070,566,NIG24361,24361,03-Apr-22,2022,1,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),FRSC: Federal Road Safety Commission,7,37,Western Africa,Nigeria,Anambra,Aguata,,Igbo-Ukwu,6.0167,7.0265,2,Blueprint; Daily Independent (Nigeria),National,"On 3 April 2022, an armed group attacked and killed two FRSC officials on duty along the Igbo-Ukwu-Ezinifite-Uga link road (Aguata, Anambra). One official escaped into the bush and one other sustained severe injuries from the attack.",2,1649700012,NGA,"[{'translation_text': ""Le 3 avril 2022, un groupe armé a attaqué et tué deux fonctionnaires de la FRSC en service le long de la route de liaison Igbo-Ukwu-Ezinifite-Uga (Aguata, Anambra), un fonctionnaire s'étant échappé dans la brousse et un autre a été gravement blessé.""}]"
9054071,566,NIG24365,24365,03-Apr-22,2022,1,Violence against civilians,Attack,Zamfara Communal Militia (Nigeria),,4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Zamfara,Tsafe,,Tsafe,11.9555,6.9194,1,Blueprint; Daily Post (Nigeria); Daily Trust (Nigeria),National,"On 3 April 2022, members of a Zamfara militia attacked and killed three persons in Tsafe town (Tsafe, Zamfara). One of the victims was the son of the state's commissioner for security and home affairs. Three other persons sustained gunshot wounds.",3,1649700012,NGA,"[{'translation_text': ""Le 3 avril 2022, des membres d'une milice zamfara ont attaqué et tué trois personnes dans la ville de Tsafe (Tsafe, Zamfara), dont l'une était le fils du commissaire de l'État chargé de la sécurité et des affaires intérieures, et trois autres personnes ont été blessées par balles.""}]"
9054075,566,NIG24374,24374,03-Apr-22,2022,1,Strategic developments,Looting/property destruction,IPOB: Indigenous Peoples of Biafra,,2,Civilians (Nigeria),Government of Nigeria (2015-),7,27,Western Africa,Nigeria,Imo,Orsu,,Awo-Idemili,5.8264,6.9337,1,Daily Post (Nigeria); New Telegraph,National,"Property destruction: On 3 April 2022, suspected IPOB militants set the headquarters of Orsu local government ablaze in Awo-Idemili (Orsu, Imo). The chairman's office, administrative block and parked vehicles were all burned.",0,1649700012,NGA,"[{'translation_text': ""Destruction de biens : Le 3 avril 2022, des militants présumés de l'IPOB ont incendié le siège de l'administration locale d'Orsu à Awo-Idemili (Orsu, Imo) et incendié le bureau du président, le bloc administratif et les véhicules stationnés.""}]"
9054092,324,GUI2224,2224,03-Apr-22,2022,1,Battles,Armed clash,Military Forces of Guinea (2021-) Special Forces,,1,Police Forces of Guinea (2021-),,1,11,Western Africa,Guinea,Conakry,Conakry,Dixinn,Ratoma,9.5833,-13.65,1,Africa Guinee,National,"On 3 April 2022, elements of the special forces assaulted several police officers at the Commissariat Central Ratoma (Ratoma, Conakry, Conakry) after a soldier was arrested following a road accident. The special forces elements arrested five policemen, including a deputy commissioner and a lieutenant.",0,1649700012,GIN,"[{'translation_text': ""Le 3 avril 2022, des éléments des forces spéciales ont attaqué plusieurs policiers au Commissariat central de Ratoma (Ratoma, Conakry, Conakry) après l'arrestation d'un soldat à la suite d'un accident de la route et ont arrêté cinq policiers, dont un commissaire adjoint et un lieutenant.""}]"
9054137,566,NIG24363,24363,03-Apr-22,2022,1,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Western Africa,Nigeria,Plateau,Bassa,,Bassa,9.9333,8.7333,2,Blueprint,National,"On 3 April 2022, an armed group killed seven persons and wounded 5 others in Tafi Gana village, Bassa (Plateau).",7,1649700012,NGA,"[{'translation_text': 'Le 3 avril 2022, un groupe armé a tué sept personnes et blessé cinq autres dans le village de Tafi Gana, Bassa (Plateau).'}]"
9054138,566,NIG24362,24362,03-Apr-22,2022,1,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Western Africa,Nigeria,Ogun,Ifo,,Ifo,6.8144,3.1958,2,Blueprint,National,"On 3 April 2022, an armed group, numbering about 1000, shot sporadically when they invaded Ifelodun community, Olorunsogo in Ifo LGA (Ogun) over a land dispute. The police denied the knowledge of any attack. There were no fatalities.",0,1649700012,NGA,"[{'translation_text': ""Le 3 avril 2022, un groupe armé, d'environ 1 000 personnes, a tiré sporadiquement lorsqu'il a envahi la communauté d'Ifelodun, Olorunsogo, dans la LGA Ifo (Ogun) à cause d'un conflit foncier. La police a nié avoir connaissance de l'attaque et aucune personne n'a été tuée.""}]"
9054140,566,NIG24364,24364,03-Apr-22,2022,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Plateau,Bassa,,Bassa,9.9333,8.7333,2,Blueprint,National,"On 3 April 2022, Fulani militiamen attacked and killed two persons at Ritivo village, Bassa LGA (Plateau). Nine others sustained varying degrees of injuries.",2,1649700012,NGA,"[{'translation_text': 'Le 3 avril 2022, des miliciens Fulani ont attaqué et tué deux personnes dans le village de Ritivo, Bassa LGA (Plateau), et neuf autres ont été blessées à divers degrés.'}]"
9054162,566,NIG24377,24377,03-Apr-22,2022,1,Riots,Mob violence,Rioters (Nigeria),Vigilante Group (Nigeria),5,Civilians (Nigeria),Taxi Drivers (Nigeria),7,57,Western Africa,Nigeria,Anambra,Onisha North,,Onitsha,6.1454,6.7885,1,Daily Trust (Nigeria),National,"On 3 April 2022, a mob killed a tricycle rider who was suspected to be a member of a robbery gang in Onitsha (Onisha North, Anambra). The victim was set ablaze while three others fled. [size=no report]",1,1649700012,NGA,"[{'translation_text': ""Le 3 avril 2022, une foule a tué un conducteur de tricycle soupçonné d'être membre d'une bande de voleurs à Onitsha (Onisha-Nord, Anambra) et a incendié la victime tandis que trois autres se sont enfuis. [size=no report]""}]"
9054179,854,BFO6994,6994,03-Apr-22,2022,1,Strategic developments,Looting/property destruction,Islamic State (Sahel),,2,Civilians (Burkina Faso),,7,27,Western Africa,Burkina Faso,Sahel,Seno,Falagountou,Falagountou,14.369,0.1839,1,Facebook,New media,"Looting: On 3 April 2022, presumed IS Sahel militants seized livestock in Falagountou (Falagountou, Seno).",0,1649700012,BFA,"[{'translation_text': ""Vol : Le 3 avril 2022, des militants présumés de l'IS Sahel ont saisi du bétail à Falagountou (Falagountou, Sénégal).""}]"
9054184,466,MLI6458,6458,03-Apr-22,2022,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Mali),,3,Civilians (Mali),Government of Mali (2021-),7,37,Western Africa,Mali,Segou,Niono,Mariko,Zitinga,14.4369,-6.0549,2,Facebook,New media,"On 3 April 2022, unidentified gunmen abducted the Diabaly Director of the semi-autonomous government agency Office du Niger, between Zitinga and Diabaly (Niono, Segou). The director was subsequently released.",0,1649700012,MLI,"[{'translation_text': ""Le 3 avril 2022, des hommes armés non identifiés ont enlevé le Directeur de Diabaly de l'organisme gouvernemental semi-autonome Office du Niger, entre Zitinga et Diabaly (Niono, Segou), qui a ensuite été libéré.""}]"
9054185,854,BFO6993,6993,03-Apr-22,2022,1,Strategic developments,Looting/property destruction,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),,7,27,Western Africa,Burkina Faso,Centre-Nord,Sanmatenga,Barsalogho,Sanba,13.3319,-1.1348,1,Facebook,New media,"Looting: On 3 April 2022, presumed JNIM militants looted and vandalized a pharmacy and other storages in the village of Sanba (Barsalogho, Sanmatenga).",0,1649700012,BFA,"[{'translation_text': ""Vol : Le 3 avril 2022, des militants présumés du JNIM ont pillé et vandalisé une pharmacie et d'autres entrepôts dans le village de Sanba (Barsalogho, Sanmatenga).""}]"
