data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
9054162,566,NIG24377,24377,03-Apr-22,2022,1,Riots,Mob violence,Rioters (Nigeria),Vigilante Group (Nigeria),5,Civilians (Nigeria),Taxi Drivers (Nigeria),7,57,Western Africa,Nigeria,Anambra,Onisha North,,Onitsha,6.1454,6.7885,1,Daily Trust (Nigeria),National,"On 3 April 2022, a mob killed a tricycle rider who was suspected to be a member of a robbery gang in Onitsha (Onisha North, Anambra). The victim was set ablaze while three others fled. [size=no report]",1,1649700012,NGA
9054179,854,BFO6994,6994,03-Apr-22,2022,1,Strategic developments,Looting/property destruction,Islamic State (Sahel),,2,Civilians (Burkina Faso),,7,27,Western Africa,Burkina Faso,Sahel,Seno,Falagountou,Falagountou,14.369,0.1839,1,Facebook,New media,"Looting: On 3 April 2022, presumed IS Sahel militants seized livestock in Falagountou (Falagountou, Seno).",0,1649700012,BFA
9054184,466,MLI6458,6458,03-Apr-22,2022,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Mali),,3,Civilians (Mali),Government of Mali (2021-),7,37,Western Africa,Mali,Segou,Niono,Mariko,Zitinga,14.4369,-6.0549,2,Facebook,New media,"On 3 April 2022, unidentified gunmen abducted the Diabaly Director of the semi-autonomous government agency Office du Niger, between Zitinga and Diabaly (Niono, Segou). The director was subsequently released.",0,1649700012,MLI
9054185,854,BFO6993,6993,03-Apr-22,2022,1,Strategic developments,Looting/property destruction,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),,7,27,Western Africa,Burkina Faso,Centre-Nord,Sanmatenga,Barsalogho,Sanba,13.3319,-1.1348,1,Facebook,New media,"Looting: On 3 April 2022, presumed JNIM militants looted and vandalized a pharmacy and other storages in the village of Sanba (Barsalogho, Sanmatenga).",0,1649700012,BFA
9054276,854,BFO6997,6997,03-Apr-22,2022,1,Strategic developments,Other,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),Protestant Christian Group (Burkina Faso),7,27,Western Africa,Burkina Faso,Nord,Yatenga,Ouahigouya,Toessin,13.642,-2.4829,1,MinuteBf,New media,"Non-violent activity: On 3 April 2022, presumed JNIM militants disrupted a Protestant Christian church service in the village of Toessin (Ouahigouya, Yatenga). The militants ordered the worshipers to not return to the church.",0,1649700013,BFA
9104480,566,NIG24410,24410,03-Apr-22,2022,1,Battles,Armed clash,Military Forces of Nigeria (2015-),MNJTF: Multinational Joint Task Force,1,Islamic State (West Africa) - Lake Chad Faction,,2,12,Western Africa,Nigeria,Borno,Marte,,Marte,12.3611,13.8246,2,Guardian (Nigeria); Daily Leadership (Nigeria),National,"On 3 April 2022, Nigerian Air Force and MNJTF carried out aerial and ground bombardment against ISWAP militants in Kwalaram village, Marte LGA (Borno). Dan-Buduma, an ISWAP commander and 19 others, including over a dozen of his lieutenants, were killed.",20,1650298593,NGA
9104643,562,NIR14423,14423,03-Apr-22,2022,1,Strategic developments,Disrupted weapons use,Military Forces of Niger (2021-),,1,JNIM: Group for Support of Islam and Muslims,,2,12,Western Africa,Niger,Tillaberi,Torodi,Torodi,Torodi,13.1167,1.8,2,Government of Niger,Other,"Defusal: On 3 April 2022, Nigerien soldiers discovered and destroyed an IED likely planted by JNIM militants between Torodi and Makalondi (Torodi, Tillaberi).",0,1650298593,NER
9104647,566,NIG24408,24408,03-Apr-22,2022,2,Explosions/Remote violence,Air/drone strike,Military Forces of Nigeria (2015-),,1,Islamic State (West Africa) - Lake Chad Faction,,2,12,Western Africa,Nigeria,Borno,Abadan,,Arege,13.4868,13.3296,2,Guardian (Nigeria),National,"Around 3 April 2022 (as reported), the Nigerian Air Force conducted airstrikes on an ISWAP convoy of gun trucks in the Arege-Bukar Mairam axis of the Lake Chad (Abadan, Borno). An unspecified number of militants were killed. Unknown fatalities coded as 3.",3,1650298593,NGA
9104815,566,NIG24411,24411,03-Apr-22,2022,1,Battles,Armed clash,Ansaru,,3,Kaduna Communal Militia (Nigeria),,4,34,Western Africa,Nigeria,Kaduna,Birnin Gwari,,Birnin Gwari,10.6637,6.54,2,Undisclosed Source,Local partner-Other,"On 3 April 2022, Ansaru militants clashed with militiamen in areas of Birnin Gwari LGA (Kaduna) and Tun Sado in Zamfara [coded separately]. A number of militiamen were killed, including a leader. One gun, 11 magazines and 15 motorcycles were seized by the militants. Ansaru claimed the clash. Unknown fatalities coded as 3.",3,1650298593,NGA
9104820,566,NIG24412,24412,03-Apr-22,2022,1,Battles,Armed clash,Ansaru,,3,Zamfara Communal Militia (Nigeria),,4,34,Western Africa,Nigeria,Zamfara,Gusau,,Gusau,12.1628,6.6614,3,Undisclosed Source,Local partner-Other,"On 3 April 2022, Ansaru militants clashed with militiamen in areas of Tun Sado, coded to Gusau (Gusau, Zamfara) and Birnin Gwari in Kaduna [coded separately]. A number of militiamen were killed, including a leader. One gun, 11 magazines and 15 motorcycles were seized by the militants. Ansaru claimed the clash. Unknown fatalities coded as 3.",3,1650298594,NGA
9054039,466,MLI6473,6473,02-Apr-22,2022,1,Violence against civilians,Attack,Islamic State (Sahel),,2,Civilians (Mali),Labour Group (Mali),7,27,Western Africa,Mali,Gao,Ansongo,Ouattagouna,Bentia,15.3533,0.7607,1,Studio Tamani; Undisclosed Source,Local partner-Other,"On 2 April 2022, suspected IS Sahel militants attacked two MINUSMA-chartered fuel tankers in Bentia (Ansongo, Gao). A driver was shot and wounded.",0,1649700012,MLI
9054069,566,NIG24360,24360,02-Apr-22,2022,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Plateau,Bassa,,Bassa,9.9333,8.7333,2,Daily Post (Nigeria); Blueprint; Daily Independent (Nigeria),National,"On 2 April 2022, Fulani militiamen attacked and killed ten civilians in Chando Zerreci village, Bassa LGA (Plateau). Nineteen other persons sustained gunshot wounds.",10,1649700012,NGA
9054078,566,NIG24386,24386,02-Apr-22,2022,1,Protests,Peaceful protest,Protesters (Nigeria),Labour Group (Nigeria),6,,,0,60,Western Africa,Nigeria,Kaduna,Chikun,,Sabon Gaya,10.1198,7.1039,2,Daily Trust (Nigeria); Nigeria Punch,National,"On 2 April 2022, trailer drivers blocked the Kaduna-Abuja highway around Sabon Gaya (Chikun, Kaduna) while protesting against harassment by a soldier. [size=no report]",0,1649700012,NGA
9054096,384,CDI2735,2735,02-Apr-22,2022,1,Protests,Peaceful protest,Protesters (Ivory Coast),Christian Group (Ivory Coast),6,,,0,60,Western Africa,Ivory Coast,Zanzan,Gontougo,Bondoukou,Bondoukou,8.0405,-2.7987,1,AIP (Ivory Coast),National,"On 2 April 2022, Christians of the Evangelical Federation of Cote d'Ivoire (FECI) held a peaceful march in Bondoukou (Bondoukou, Gontougo, Zanzan), calling for unity and praying for the prosperity and the well-being of local population. [size=no report]",0,1649700012,CIV
9054159,566,NIG24401,24401,02-Apr-22,2022,1,Explosions/Remote violence,Remote explosive/landmine/IED,Islamic State (West Africa) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,,2,Hunters Group of Nigeria,,4,24,Western Africa,Nigeria,Borno,Damboa,,Damboa,11.156,12.7576,2,Daily Trust (Nigeria),National,"On 2 April 2022, an IED buried by suspected Boko Haram/ISWAP militants exploded and killed at least four local hunters between Damboa and Sabon-Gari (Damboa, Borno). Seven other hunters sustained various degrees of injuries, their operational was also damaged.",4,1649700012,NGA
9054161,566,NIG24373,24373,02-Apr-22,2022,1,Strategic developments,Looting/property destruction,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),Fulani Ethnic Group (Nigeria); Pastoralists (Nigeria),7,37,Western Africa,Nigeria,Plateau,Bassa,,Maiyanga,9.75,8.6667,1,Daily Trust (Nigeria),National,"Property destruction: On 2 April 2022, an armed group shot and killed 19 cows belonging to Fulani pastoralists in Maiyanga village (Bassa, Plateau).",0,1649700012,NGA
9054164,478,MAA1353,1353,02-Apr-22,2022,1,Protests,Peaceful protest,Protesters (Mauritania),Fishermen (Mauritania),6,,,0,60,Western Africa,Mauritania,Dakhlet Nouadhibou,Dakhlet Nouadhibou,Nouadhibou,Nouadhibou,20.9434,-17.038,1,El Hourriya,National,"On 2 April 2022, dozens of fishermen demonstrated in front of the governorate of Nouadhibou (Nouadhibou, Nouadhibou) to denounce the suspension of their fishing company employing them by authorities. [size=dozens]",0,1649700012,MRT
9054290,566,NIG24329,24329,02-Apr-22,2022,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),Women (Nigeria),7,37,Western Africa,Nigeria,Kano,Tudun Wada,,Tudun Wada,11.2434,8.4039,2,Nigeria Punch,National,"On 2 April 2022, an armed group abducted two teenage girls in Katsinawa village, Tudun Wada LGA (Kano) after the group abducted two teenage girls. The abductees were rescued following a clash with policemen and Yan Bula [coded separately]. [women targeted: girls]",0,1649700013,NGA
9054291,566,NIG24340,24340,02-Apr-22,2022,1,Battles,Armed clash,Unidentified Armed Group (Nigeria),,3,Police Forces of Nigeria (2015-),Yan Bula Militia,1,13,Western Africa,Nigeria,Kano,Tudun Wada,,Tudun Wada,11.2434,8.4039,2,Nigeria Punch,National,"On 2 April 2022, policemen and Yan Bula militiamen clashed with an armed group at the fringes of Falgore Forest, around Katsinawa village, Tudun Wada LGA (Kano) after the group abducted two teenage girls. The abductees were rescued. Three an armed group were killed; one of the bodies was set on fire by a mob. A weapon and ammunitions were seized by the police.",3,1649700013,NGA
9054345,854,BFO6977,6977,02-Apr-22,2022,2,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims,,2,Islamic State (Sahel),,2,22,Western Africa,Burkina Faso,Sahel,Oudalan,Gorom-Gorom,Tasmakat,14.3416,-0.4161,1,Undisclosed Source,Local partner-Other,"Around 2 April 2022 (between 1 - 3 April), JNIM and IS Sahel militants clashed in Tasmakat (Gorom-Gorom, Oudalan). Casualties unknown.",0,1649700013,BFA
9104792,466,MLI6508,6508,02-Apr-22,2022,1,Explosions/Remote violence,Remote explosive/landmine/IED,JNIM: Group for Support of Islam and Muslims,,2,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2021-),,8,28,Western Africa,Mali,Gao,Ansongo,Talataye,Talataye,16.5333,1.5167,2,UN MINUSMA,Other,"On 2 April 2022, a MINUSMA patrol hit an IED likely planted by JNIM militants about 60km west of Talataye (Ansongo, Gao). One peacekeeper was lightly wounded.",0,1650298593,MLI
9104821,854,BFO7009,7009,02-Apr-22,2022,1,Explosions/Remote violence,Air/drone strike,Military Forces of Burkina Faso (2015-),,1,JNIM: Group for Support of Islam and Muslims,,2,12,Western Africa,Burkina Faso,Boucle du Mouhoun,Sourou,Toeni,Perga,13.5721,-3.1459,2,Undisclosed Source,Local partner-Other,"On 2 April 2022, the Burkinabe air force carried out airstrikes against presumed JNIM militant positions in the area of Perga (Toeni, Sourou). Casualties unknown.",0,1650298594,BFA
8974345,466,MLI6450,6450,01-Apr-22,2022,1,Protests,Peaceful protest,Protesters (Mali),CDM: Collective for the Defense of Militaries; M5-RFP: Movement of June 5 - Rally of Patriotic Forces; Yerewolo Ton Movement,6,,,0,60,Western Africa,Mali,Bamako,Bamako,Commune III,Bamako,12.65,-8,1,Essor; Collectif pour la Defense des Militaires CDM,Subnational-National,"On 1 April 2022, several hundred of people including civil society organizations Collective for the Defense of Militaries (CDM), M5-RFP, and Yerewolo, demonstrated in the capital of Bamako (Bamako, Bamako). The demonstrators called for withdrawal of Mali from ECOWAS and UEMOA, creation of a national currency, no to renewal of MINUSMA mandate, and closure of all French companies and business in Mali. Demonstrators also waved Russian flags. [size=several hundred]",0,1649088162,MLI
8974346,466,MLI6452,6452,01-Apr-22,2022,1,Protests,Peaceful protest,Protesters (Mali),GPM: Group of Patriots of Mali,6,,,0,60,Western Africa,Mali,Sikasso,Sikasso,Lobougoula,Sikasso,11.0992,-5.9454,1,Collectif pour la Defense des Militaires CDM; Groupe Des Patriotes Du Mali,Subnational-National,"On 1 April 2022, a number of people participated in a demonstration organized by the Group of Patriots of Mali (GPM), against ECOWAS in the town of Sikasso (Sikasso, Sikasso). [size=no report]",0,1649088162,MLI
8974379,566,NIG24260,24260,01-Apr-22,2022,1,Battles,Armed clash,IPOB: Indigenous Peoples of Biafra,,2,Police Forces of Nigeria (2015-),,1,12,Western Africa,Nigeria,Imo,Mbaitoli,,Mbieri,5.5833,7.05,1,Daily Independent (Nigeria); Nigeria Punch,National,"On 1 April 2022, suspected IPOB militants were repelled by policemen when they attacked a police divisional headquarters with IEDs in Mbieri (Mbaitoli, Imo ). There were no casualties.",0,1649088162,NGA
8974380,566,NIG24261,24261,01-Apr-22,2022,2,Battles,Armed clash,Military Forces of Nigeria (2015-),,1,Niger Communal Militia (Nigeria),,4,14,Western Africa,Nigeria,Niger,Suleja,,Suleja,9.1758,7.1808,2,Vanguard (Nigeria); Sun (Nigeria),National,"Around 1 April 2022 (as reported), soldiers on a clearance operation engaged over 400 Niger militiamen in an armed clash near Zuma Barrack, coded to nearby Suleja (Suleja, Niger). 14 soldiers and several militiamen were killed, several other soldiers were wounded. Several militia men deaths coded as 3. Fatalities coded as 17.",17,1649088162,NGA
8974401,566,NIG24301,24301,01-Apr-22,2022,1,Strategic developments,Disrupted weapons use,Police Forces of Nigeria (2015-),,1,Unidentified Armed Group (Nigeria),,3,13,Western Africa,Nigeria,Kaduna,Igabi,,Rigasa,10.5422,7.3302,1,Sahara Reporters; Guardian (Nigeria); Daily Trust (Nigeria),National-Regional,"Defusal: On 1 April 2022, operatives of the anti-bomb unit of the Nigeria police defused an IED planted by an unidentified group that was discovered along Shanono area of Rigasa (Igabi, Kaduna) without any incident.",0,1649088162,NGA
8974407,566,NIG24325,24325,01-Apr-22,2022,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),Government of Nigeria (2015-),7,37,Western Africa,Nigeria,Imo,Orsu,,Umuhu,5.8271,6.9896,1,Legit; Vanguard (Nigeria),National,"On 1 April 2022, armed individuals attacked the house of Imo state commissioner for labor and productivity with an IED in Umuhu (Orsu, Imo). The commissioner was not home at the time of the attack, there were no casualties, the house was burnt.",0,1649088162,NGA
8974478,466,MLI6451,6451,01-Apr-22,2022,1,Protests,Peaceful protest,Protesters (Mali),,6,,,0,60,Western Africa,Mali,Kayes,Kayes,Kayes,Kayes,14.4417,-11.4341,1,Collectif pour la Defense des Militaires CDM,National,"On 1 April 2022, a number of people demonstrated against ECOWAS in the town of Kayes (Kayes, Kayes). [size=no report]",0,1649088163,MLI
8974548,324,GUI2223,2223,01-Apr-22,2022,1,Riots,Violent demonstration,Rioters (Guinea),,5,Rioters (Guinea),Police Forces of Guinea (2021-),5,55,Western Africa,Guinea,Boke,Boffa,Boffa-Centre,Boffa,10.1813,-14.0381,1,Guinea News,National,"On 1 April 2022, residents demonstrated in Boffa (Boffa-Centre, Boffa, Boke) against the management of the Mayor Seydouba Kissing Camara. They fought with counter demonstrators and threw stones at the police forces who fired tear gas to disperse them. [size=no report]",0,1649088163,GIN
8974695,854,BFO6933,6933,01-Apr-22,2022,1,Explosions/Remote violence,Air/drone strike,Military Forces of Burkina Faso (2022-),,1,JNIM: Group for Support of Islam and Muslims,,2,12,Western Africa,Burkina Faso,Centre-Est,Koulpelogo,Lalgaye,Kieblen,11.5496,-0.1254,2,Undisclosed Source,Local partner-Other,"On 1 April 2022, the Burkinabe air force carried out airstrike against presumed JNIM militant positions in the area of Kieblen (Lalgaye, Koulpelogo). Casualties unknown.",0,1649088163,BFA
8974701,466,MLI6445,6445,01-Apr-22,2022,1,Violence against civilians,Attack,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Mali),Fulani Ethnic Group (Mali); Pastoralists (Mali),7,27,Western Africa,Mali,Mopti,Djenne,Femaye,Kounti-Peulh,13.9912,-4.2832,1,Undisclosed Source,Local partner-Other,"On 1 April 2022, JNIM militants attacked the village of Kounti-Peulh (Djenne, Mopti). One elderly man from the Fulani community was killed.",1,1649088163,MLI
9054014,288,GHA1438,1438,01-Apr-22,2022,1,Battles,Armed clash,Unidentified Clan Militia (Ghana),Miners (Ghana),4,Unidentified Clan Militia (Ghana),Miners (Ghana),4,44,Western Africa,Ghana,Eastern,Atiwa,,Kwabeng,6.3189,-0.591,2,Ghana Web; Daily Guide Ghana; My Joy Online; 3 News,National,"On 1 April 2022, clashes erupted between two clans in Asunafo village in Kwabeng district (Atiwa, Eastern) over a mining activity, causing the killing of one civilian and the injury of eight others.",1,1649700012,GHA
9054059,566,NIG24339,24339,01-Apr-22,2022,1,Battles,Armed clash,Unidentified Armed Group (Nigeria),,3,Police Forces of Nigeria (2015-),,1,13,Western Africa,Nigeria,Ebonyi,Ikwo,,Omege Noyo,6.1734,8.2052,1,Nigeria Punch; Daily Trust (Nigeria),National,"On 1 April 2022, policemen repelled an attack by an armed group on policemen attached to a construction company in Omege Noyo, (Ikwo, Ebonyi). One armed individual was killed, the others fled with bullet injuries; a policeman was wounded and left in a critical condition.",1,1649700012,NGA
9054068,566,NIG24357,24357,01-Apr-22,2022,1,Violence against civilians,Attack,Islamic State (West Africa) - Lake Chad Faction,,2,Civilians (Nigeria),Former Islamic State (West Africa) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad; Fishermen (Nigeria),7,27,Western Africa,Nigeria,Borno,Kukawa,,Sabon Tumbun,13.0391,13.8086,1,Daily Leadership (Nigeria); HumAngle,National,"On 1 April 2022, ISWAP militants killed four civilians in Sabon Tumbun (Kukawa, Borno). The victims were tried and convicted by the militants for various offenses including desertion and spying on the militants; they were also fishermen accused of working with the Civilian JTF.",4,1649700012,NGA
9054077,566,NIG24376,24376,01-Apr-22,2022,1,Riots,Mob violence,Rioters (Nigeria),Vigilante Group (Nigeria),5,Civilians (Nigeria),,7,57,Western Africa,Nigeria,Niger,Lavun,,Kutigi,9.2,5.6,2,Daily Trust (Nigeria); Nigeria Punch,National,"On 1 April 2022, a mob attacked a residence and killed a man whose son stabbed another person in Doko (Lavun, Niger), coded as Kutigi. The fight was over a lingering traditional title and land dispute in the community. [size=no report]",1,1649700012,NGA
9054084,566,NIG24402,24402,01-Apr-22,2022,1,Riots,Violent demonstration,Rioters (Nigeria),,5,Police Forces of Nigeria (2015-),Civilians (Nigeria),1,15,Western Africa,Nigeria,Ogun,Ewekoro,,Itori,6.9306,3.2209,1,Daily Trust (Nigeria); Nigeria Punch; Daily Post (Nigeria),National,"On 1 April 2022, youths set three vehicles on fire and blocked the old Lagos-Abeokuta highway while demonstrating in Itori (Ewekoro, Ogun) against the death of a motorcyclist who was hit by a suspected smuggler. The rioters attempted to set a hotel where customs officers stay ablaze but the police intervened and 13 persons were arrested. [size=no report]",0,1649700012,NGA
9054136,566,NIG24338,24338,01-Apr-22,2022,1,Battles,Armed clash,Unidentified Armed Group (Nigeria),,3,Police Forces of Nigeria (2015-),,1,13,Western Africa,Nigeria,Anambra,Nnewi South,,Amichi,5.9917,6.9837,1,Blueprint,National,"On 1 April 2022, an armed group attacked a police station and killed an unspecified number of policemen at Amichi (Nnewi South, Anambra). The police station was also set ablaze by the assailants. Unknown fatalities coded as 3.",3,1649700012,NGA
9054147,566,NIG24335,24335,01-Apr-22,2022,2,Strategic developments,Agreement,Islamic State (West Africa) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,,2,Military Forces of Nigeria (2015-),,1,12,Western Africa,Nigeria,Borno,Maiduguri Metro,,Maiduguri,11.8312,13.1517,3,Daily Independent (Nigeria),National,"Around 1 April 2022 (between 25 March - 7 April), members of Boko Haram/ ISWAP surrendered to Nigerian troops, including one commander who surrendered in Bama. The total number of surrendered members was 51,114 according to the Defence Headquarters. Location coded to Maiduguri (Maiduguri Metro, Borno).",0,1649700012,NGA
9054148,566,NIG24359,24359,01-Apr-22,2022,1,Violence against civilians,Attack,Zamfara Communal Militia (Nigeria),,4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Zamfara,Gummi,,Gummi,12.1436,5.1081,2,Daily Independent (Nigeria),National,"On 1 April 2022, members of a Zamfara militia attacked and killed at least 20 civilians in Daki Takwas village, Gummi LGA (Zamfara) and rustled hundreds of cattle. The police denied that the attack took place.",20,1649700012,NGA
9054154,566,NIG24358,24358,01-Apr-22,2022,1,Violence against civilians,Attack,Katsina Communal Militia (Nigeria),,4,Civilians (Nigeria),Labour Group (Nigeria),7,47,Western Africa,Nigeria,Katsina,Dan-Musa,,Yan Tumaki,12.1985,7.4781,1,Daily Post (Nigeria),National,"On 1 April 2022, members of a Katsina militia killed three traders and wounded an unspecified number when they invaded Yan Tumaki community market (Dan-Musa, Katsina). An unspecified number of persons were abducted; goods were stolen and destroyed by the assailants, the police claims one trader was killed and five others were wounded.",1,1649700012,NGA
9054210,566,NIG24328,24328,01-Apr-22,2022,1,Violence against civilians,Abduction/forced disappearance,Zamfara Communal Militia (Nigeria),,4,Civilians (Nigeria),APC: All Progressives Congress,7,47,Western Africa,Nigeria,Zamfara,Anka,,Anka,12.1138,5.9243,2,HumAngle,National,"On 1 April 2022, members of a Zamfara militia abducted an unspecified number of commuters, including two APC members, on the Anka-Zuru federal highway in Dajin Daki Takwas, Anka LGA (Zamfara). Nasiru Yari (APC), who was one of the abductees, was released on the same day after he paid 1.2 million naira to the militiamen. There are no reports about ransom demands for the other abductees.",0,1649700013,NGA
9054341,854,BFO6975,6975,01-Apr-22,2022,1,Violence against civilians,Abduction/forced disappearance,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),,7,27,Western Africa,Burkina Faso,Centre-Est,Koulpelogo,Soudougui,Diapare,11.4222,0.4166,1,Undisclosed Source,Local partner-Other,"On 1 April 2022, presumed JNIM militants abducted a resident at the market in the village of Diapare (Soudougui, Koulpelogo).",0,1649700013,BFA
9104447,288,GHA1441,1441,01-Apr-22,2022,2,Protests,Excessive force against protesters,Protesters (Ghana),,6,Police Forces of Ghana (2017-),,1,16,Western Africa,Ghana,Western,Ellembelle,,Nkroful,4.9638,-2.3222,1,Joy FM; GNA (Ghana),National,"Around 1 April 2022 (as reported), youths demonstrated in front of the Nkroful District Court (Ellembelle, Western) after some illegal miners were brought to the court. The police forces fired live ammunition to disperse them, killing one. [size=no report]",1,1650298593,GHA
9104448,288,GHA1444,1444,01-Apr-22,2022,1,Riots,Violent demonstration,Rioters (Ghana),,5,Police Forces of Ghana (2017-),Government of Ghana (2017-),1,15,Western Africa,Ghana,Western,Ellembelle,,Nkroful,4.9638,-2.3222,2,GNA (Ghana); Joy FM,National,"On 1 April 2022, a group demonstrated at the District Magistral Court in Nkroful (Ellembelle, Western) against the killing of one person by the police forces in a previous demonstration. The group attacked Ellembelle District Assembly. They also besieged the Essiama Police Station and demolished louvre blades, destroyed two buses and a vehicle. The police forces later arrested four suspects claimed to be part of the riots. Police forces also claimed that they are pursuing 22 others suspected to be part of the riots. [size=no report]",0,1650298593,GHA
9104796,854,BFO7008,7008,01-Apr-22,2022,1,Explosions/Remote violence,Air/drone strike,Military Forces of Burkina Faso (2015-),,1,Islamic State (Sahel),,2,12,Western Africa,Burkina Faso,Sahel,Oudalan,Tin-Akoff,Oueldi,14.8546,0.1473,2,Undisclosed Source,Local partner-Other,"On 1 April 2022, the Burkinabe air force carried out airstrikes against suspected IS Sahel militant positions in the area of Oueldi (Tin-Akoff, Oudalan). Casualties unknown.",0,1650298593,BFA
9104810,854,BFO7007,7007,01-Apr-22,2022,1,Explosions/Remote violence,Air/drone strike,Military Forces of Burkina Faso (2015-),,1,JNIM: Group for Support of Islam and Muslims and/or Islamic State (Sahel),,2,12,Western Africa,Burkina Faso,Centre-Nord,Namentenga,Bouroum,Barga-Mossi,13.6451,-0.7156,2,Undisclosed Source,Local partner-Other,"On 1 April 2022, the Burkinabe air force carried out airstrikes against presumed JNIM or IS Sahel militant positions in the area of Barga-Mossi (Bouroum, Namentenga). Casualties unknown.",0,1650298593,BFA
