data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8917768,466,MLI6392,6392,16-Mar-22,2022,1,Battles,Armed clash,MSA: Movement for Azawad Salvation,GATIA: Imghad Tuareg and Allies Self-Defense Group,3,Islamic State (Sahel),,2,23,Western Africa,Mali,Menaka,Anderamboukane,Anderamboukane,Tamalat,15.797,3.7095,2,Twitter,New media,"On 16 March 2022, MSA and GATIA militiamen clashed with IS Sahel militants for the second day in the area of Tamalat (Anderamboukane, Menaka). At least twenty ISWAP militants including a commander killed, split between 2 events",10,1648493878,MLI
8917780,854,BFO6898,6898,16-Mar-22,2022,2,Strategic developments,Looting/property destruction,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),,7,27,Western Africa,Burkina Faso,Boucle du Mouhoun,Sourou,Toeni,Toeni,13.3799,-3.2008,2,Undisclosed Source,Local partner-Other,"Property destruction: Around 16 March 2022 (as reported), presumed JNIM militants are believed to have sabotaged the electric line in the area of Toeni (Toeni, Sourou).",0,1648493878,BFA
8909919,854,BFO6812,6812,15-Mar-22,2022,1,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims,,2,VDP: Volunteer for Defense of Homeland,Ougarou Communal Militia (Burkina Faso),4,24,Western Africa,Burkina Faso,Est,Gourma,Matiacoali,Ougarou,12.158,0.931,1,Undisclosed Source; Facebook,Local partner-Other,"On 15 March 2022, presumed JNIM militants attacked the village of Ougarou (Matiacoali, Gourma). Volunteer fighters (VDP) and hunters repelled the attack. There were no casualties.",0,1647888805,BFA
8909920,854,BFO6813,6813,15-Mar-22,2022,1,Battles,Armed clash,Islamic State (West Africa) - Greater Sahara Faction,,2,VDP: Volunteer for Defense of Homeland,,4,24,Western Africa,Burkina Faso,Sahel,Oudalan,Tin-Akoff,Adjarara,14.921,-0.1898,2,Undisclosed Source; Menastream,Local partner-Other,"On 15 March 2022, suspected ISWAP (Greater Sahara) militants ambushed a volunteer fighter (VDP) unit near the village of Adjarara (Tin-Akoff, Oudalan). The militants seized two motorcycles. There were no casualties.",0,1647888805,BFA
8909921,854,BFO6814,6814,15-Mar-22,2022,1,Battles,Armed clash,Islamic State (West Africa) - Greater Sahara Faction,,2,VDP: Volunteer for Defense of Homeland,,4,24,Western Africa,Burkina Faso,Sahel,Seno,Falagountou,Falagountou,14.369,0.1839,1,Wakat Sera; Undisclosed Source; Radio Omega; Le Faso; MinuteBf,Local partner-Other,"On 15 March 2022, overnight presumed ISWAP (Greater Sahara) militants and volunteer fighter (VDP) clashed in the town of Falagountou (Falagountou, Seno). The militants killed the VDP chief and his wife, seized his weapon and burned his house.",2,1647888805,BFA
8909922,854,BFO6815,6815,15-Mar-22,2022,1,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims,,2,VDP: Volunteer for Defense of Homeland,,4,24,Western Africa,Burkina Faso,Sahel,Soum,Baraboule,Petelkoulerou,14.105,-2.0204,1,Undisclosed Source; L'Observateur Paalga; Facebook,Local partner-Other,"On 15 March 2022, presumed JNIM militants and volunteer fighters (VDP) clashed in the village of Petelkoulerou (Baraboule, Soum). Between 1 - 40 fatalities, ranging from a single civilian killed and three wounded while other reports indicated that between 15 and 40 militants were killed.",1,1647888805,BFA
8909930,854,BFO6831,6831,15-Mar-22,2022,1,Violence against civilians,Attack,Islamic State (West Africa) - Greater Sahara Faction,,2,Civilians (Burkina Faso),Labour Group (Burkina Faso),7,27,Western Africa,Burkina Faso,Sahel,Seno,Dori,Yebelba,14.0323,0.2253,2,Undisclosed Source; Facebook,Local partner-Other,"On 15 March 2022, presumed ISWAP (Greater Sahara) militants set up a checkpoint and fired gunshots against vehicles near the village of Yebelba (Dori, Seno). A driver apprentice was killed.",1,1647888805,BFA
8909931,854,BFO6846,6846,15-Mar-22,2022,1,Strategic developments,Looting/property destruction,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),Labour Group (Burkina Faso),7,27,Western Africa,Burkina Faso,Centre-Nord,Bam,Kongoussi,Wousse,13.5406,-1.569,1,Undisclosed Source; AIB (Burkina Faso); Facebook,Local partner-Other,"Looting: On 15 March 2022, presumed JNIM militants seized a transport truck in the village of Wousse (Kongoussi, Bam).",0,1647888805,BFA
8909968,466,MLI6379,6379,15-Mar-22,2022,1,Strategic developments,Disrupted weapons use,Military Forces of Mali (2021-),,1,JNIM: Group for Support of Islam and Muslims,,2,12,Western Africa,Mali,Mopti,Koro,Koro,Kiri,13.9692,-3.0291,2,Koro Kibaru; Signal; Studio Tamani,New media-Subnational,"Defusal: On 15 March 2022, the Malian army dismantled an IED likely planted by JNIM militants near the village of Kiri (Koro, Mopti).",0,1647888805,MLI
8909973,466,MLI6387,6387,15-Mar-22,2022,1,Explosions/Remote violence,Remote explosive/landmine/IED,JNIM: Group for Support of Islam and Muslims,,2,Dozo Communal Militia (Mali),,4,24,Western Africa,Mali,Mopti,Djenne,Femaye,Tiekorobougou,13.9933,-4.4594,2,Signal; Menastream; Undisclosed Source,Local partner-Other,"On 15 March 2022, two Donso militiamen were killed when their motorcycle hit an IED likely planted by JNIM militants near the village of Tiekorobougou (Djenne, Mopti).",2,1647888805,MLI
8909987,566,NIG24061,24061,15-Mar-22,2022,1,Violence against civilians,Abduction/forced disappearance,Islamic State (West Africa) - Lake Chad Faction,,2,Civilians (Nigeria),Health Workers (Nigeria); Aid Workers (Nigeria),7,27,Western Africa,Nigeria,Borno,Gubio,,Gubio,12.499,12.7848,1,HumAngle; Sahara Reporters,National-Regional,"On 15 March 2022, suspected ISWAP members abducted a doctor in Gubio (Gubio, Borno). The group also seized food stuff and fuel from an humanitarian truck.",0,1647888805,NGA
8909993,566,NIG24079,24079,15-Mar-22,2022,1,Battles,Armed clash,Unidentified Armed Group (Nigeria),,3,Police Forces of Nigeria (2015-) National Drug Law Enforcement Agency,Police Forces of Nigeria (2015-); Military Forces of Nigeria (2015-),1,13,Western Africa,Nigeria,Ebonyi,Ishielu,,Ntezi,6.4,7.9,1,Daily Post (Nigeria); New Telegraph; Blueprint; Daily Independent (Nigeria); Premium Times (Nigeria),National,"On 15 March 2022, armed individuals clashed with NDLEA officers, backed up by police and military, during an attack to the NDLEA offices in Ntezi (Ishielu, Ebonyi). Four people were killed: two armed individuals, a NDLEA officer and a patient from the agency's rehabilitation center. Other armed individuals escaped with injuries.",4,1647888805,NGA
8909994,566,NIG24080,24080,15-Mar-22,2022,1,Battles,Armed clash,Unidentified Armed Group (Nigeria),,3,Police Forces of Nigeria (2015-),,1,13,Western Africa,Nigeria,Kebbi,Ngaski,,Wara,10.23,4.6268,2,Blueprint; Guardian (Nigeria),National,"On 15 March 2022, armed individuals clashed with police officers in Gafara, Ngaski LGA (Kebbi), coded to Wara, after crossing to the region from the Danko/Wasagu LGA (Kebbi). Four police officers and between 1 to 7 civilians were killed. The group of about 500 armed men took over a tomato company in the area.",5,1647888805,NGA
8909995,566,NIG24081,24081,15-Mar-22,2022,1,Battles,Armed clash,Niger Communal Militia (Nigeria),,4,Police Forces of Nigeria (2015-),Nasko Communal Militia (Nigeria),1,14,Western Africa,Nigeria,Niger,Magama,,Nasko,10.4871,4.8792,1,Blueprint; Daily Independent (Nigeria); New Telegraph; Premium Times (Nigeria); Daily Post (Nigeria),National,"On 15 March 2022, militiamen clashed with the police and local vigilantes during an attack in Nasko (Magama, Niger). Three police officers and four local defense militia members were killed, along with seven militiamen. The attack would be in retaliation to another clash which left several militiamen killed and 800 cattle recovered (coded separately).",14,1647888805,NGA
8910002,566,NIG24100,24100,15-Mar-22,2022,1,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),Government of Nigeria (2015-),7,37,Western Africa,Nigeria,Taraba,Gassol,,Mutum Biyu,8.6333,10.7667,2,Sahara Reporters; Daily Trust (Nigeria),National-Regional,"On 15 March 2022, armed individuals killed four people and abducted four others, including the Maigemu village head, during attacks in Kwatan Nanido, Maigemu, Tinga, Kwamishina Maigemu villages in Gassol LGA (Taraba), coded to Mutum Biyu.",4,1647888805,NGA
8910006,566,NIG24111,24111,15-Mar-22,2022,1,Riots,Mob violence,Rioters (Nigeria),Labour Group (Nigeria),5,Civilians (Nigeria),Labour Group (Nigeria),7,57,Western Africa,Nigeria,Lagos,Ibeju-Lekki,,Lekki,6.4148,4.0932,1,CKN Nigeria; Concise News,National,"On 15 March 2022, motorcyclists vandalized a truck, setting it on fire, also lighting up a bonfire on the Eleganza/Lekki Conservative axis, Lekki (Ibeju-Lekki, Lagos) after two dispatch riders were killed in an accident involving the truck. The police arrested several motorcyclists and impounded their bikes. [size=no report]",0,1647888805,NGA
8910009,566,NIG24121,24121,15-Mar-22,2022,1,Protests,Peaceful protest,Protesters (Nigeria),NYCN: National Youth Council of Nigeria,6,,,0,60,Western Africa,Nigeria,Federal Capital Territory,Abuja Municipal,,Abuja,9.0833,7.5333,1,Vanguard (Nigeria); Blueprint,National,"On 15 March 2022, hundreds of NYCN members gathered at the National Assembly in Abuja (Abuja Municipal, Federal Capital) in a demonstration to demand the Section 84 (12) of the constitution, regarding the against the exclusion of political appointees in the electioneering process, to be scraped out. [size=hundreds]",0,1647888805,NGA
8910010,566,NIG24123,24123,15-Mar-22,2022,1,Protests,Peaceful protest,Protesters (Nigeria),,6,,,0,60,Western Africa,Nigeria,Imo,Ohaji,,Mmahu-Egbema,5.5239,6.7525,2,Daily Post (Nigeria); Daily Independent (Nigeria); Sun (Nigeria),National,"On 15 March 2022, a group gathered along the Owerri-Port Harcourt road in Ohaji / Egbema LGA (Imo) [coded to Mmahu-Egbema] in a demonstration over the condition of the Avu - Obosima Umunwaku and Ada-palm- Etekwuru roads in the LGA. [size=no report]",0,1647888805,NGA
8910015,686,SEN1475,1475,15-Mar-22,2022,1,Battles,Armed clash,Military Forces of Senegal (2012-),,1,MFDC: Movement of Democratic Forces of Casamance,,2,12,Western Africa,Senegal,Ziguinchor,Bignona,Sindian,Sindian,12.9631,-16.1819,2,EnQuete Plus; Sen360,National,"On 15 March 2022, Senegalese army launched a military attack targeting bases of MFDC in Karounor in north of Sindian (Sindian, Bignona), claiming that the operation's objective is to dismantle Salif Sadio's Faction of MFDC. No casualties reported.",0,1647888805,SEN
8910027,854,BFO6847,6847,15-Mar-22,2022,1,Strategic developments,Looting/property destruction,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),Women (Burkina Faso),7,27,Western Africa,Burkina Faso,Centre-Nord,Bam,Kongoussi,Yalka,13.4985,-1.5475,1,AIB (Burkina Faso),National,"Looting: On 15 March 2022, presumed JNIM militants seized several carts and a motorcycle from women in the village of Yalka (Kongoussi, Bam).",0,1647888805,BFA
8910034,478,MAA1338,1338,15-Mar-22,2022,1,Protests,Peaceful protest,Protesters (Mauritania),Women (Mauritania),6,,,0,60,Western Africa,Mauritania,Dakhlet Nouadhibou,Dakhlet Nouadhibou,Nouadhibou,Nouadhibou,20.9434,-17.038,1,Al Akhbar (Mauritania),National,"On 15 March 2022, a group of women held a protest sit-in in Nouadhibou (Nouadhibou, Dakhlet Nouadhibou) to denounce increased consumer prices. [size=no report]",0,1647888805,MRT
8910058,566,NIG24110,24110,15-Mar-22,2022,1,Riots,Mob violence,Rioters (Nigeria),Vigilante Group (Nigeria),5,Civilians (Nigeria),,7,57,Western Africa,Nigeria,Anambra,Aguata,,Elwulobia,6.0253,7.0766,1,CKN Nigeria,National,"On 15 March 2022, two suspected robbers were beaten and burnt to death by a mob in Elwulobia (Aguata, Anambra). [size=no report]",2,1647888806,NGA
8910077,566,NIG24078,24078,15-Mar-22,2022,1,Battles,Armed clash,Police Forces of Nigeria (2015-),,1,Unidentified Armed Group (Nigeria),,3,13,Western Africa,Nigeria,Delta,Ethiope West,,Oghara,5.9355,5.6661,1,Daily Independent (Nigeria),National,"On 15 March 2022, the police killed three suspected kidnappers at their hideout in Oghara (Ethiope West, Delta).",3,1647888806,NGA
8910098,566,NIG24076,24076,15-Mar-22,2022,1,Battles,Armed clash,Military Forces of Nigeria (2015-),,1,Unidentified Armed Group (Nigeria),,3,13,Western Africa,Nigeria,Benue,Katsina Ala,,Gbise,7.2426,9.7637,2,Daily Trust (Nigeria),National,"On 15 March 2022, the military clashed with armed individuals during an operation in Tse-Keji, around Gbise (Katsina Ala, Benue). 4 armed men were killed and their camp destroyed. Following the clash, the group threatened the area with retaliation.",4,1647888806,NGA
8910112,466,MLI6371,6371,15-Mar-22,2022,2,Battles,Armed clash,Military Forces of Mali (2021-),,1,JNIM: Group for Support of Islam and Muslims,,2,12,Western Africa,Mali,Sikasso,Yorosso,Koury,Tandio,12.1623,-4.9589,1,FAMAMali,National,"Around 15 March 2022 (week of), the Malian Armed Forces claimed to have killed a 'terrorist' (suspected to be JNIM) and seized a weapon and motorcycle in Tandio (Yorosso, Sikasso).",1,1647888806,MLI
8910118,324,GUI2211,2211,15-Mar-22,2022,1,Protests,Peaceful protest,Protesters (Guinea),Women (Guinea),6,,,0,60,Western Africa,Guinea,Boke,Boke,Kamsar,Kamsar,10.6667,-14.6,1,Guinea News,National,"On 15 March 2022, Kamsar women held a protest and barricaded a road in Kamsar (Kamsar, Boke), calling for the employment of their sons and the improvement of life conditions. [size=no report]",0,1647888806,GIN
8910168,566,NIG24122,24122,15-Mar-22,2022,1,Protests,Peaceful protest,Protesters (Nigeria),Labour Group (Nigeria),6,,,0,60,Western Africa,Nigeria,Federal Capital Territory,Abuja Municipal,,Abuja,9.0833,7.5333,1,Premium Times (Nigeria),National,"On 15 March 2022, an actor, along with at least 3 other people, gathered at the Federal High Court in Abuja (Abuja Municipal, Federal Capital Territory) in a demonstration against the denial of bail to a Deputy Commissioner of Police, arrested for drug trafficking. [size=no report]",0,1647888806,NGA
8910169,566,NIG24075,24075,15-Mar-22,2022,1,Battles,Armed clash,Unidentified Cult Militia (Nigeria),,3,UNIZIK Vigilante Group,,3,33,Western Africa,Nigeria,Anambra,Awka South,,Awka,6.2101,7.0741,1,Premium Times (Nigeria),National,"On 15 March 2022, cult militia members attacked UNIZIK vigilante members at the Nnamdi Azikiwe University, Awka (Awka South, Anambra). The police arrested an unspecified number of cultist members.",0,1647888806,NGA
8910190,566,NIG24074,24074,15-Mar-22,2022,2,Battles,Armed clash,Aro Cult Militia (Nigeria),,3,Bobo Cult Militia (Nigeria),,3,33,Western Africa,Nigeria,Abia,Aba South,,Aba,5.1066,7.3667,1,Sun (Nigeria),National,"Around 15 March 2022 (as reported), Aro and Bobo cult militias clashed in Aba (Aba South, Abia) following the killing of an Aro member (details not specified). 3 people were killed.",3,1647888806,NGA
8910191,566,NIG24124,24124,15-Mar-22,2022,1,Protests,Peaceful protest,Protesters (Nigeria),Labour Group (Nigeria),6,,,0,60,Western Africa,Nigeria,Lagos,Kosofe,,Isheri,6.6384,3.3802,2,Sun (Nigeria),National,"On 15 March 2022, bus drivers gathered along the Iyana Oba/Isheri road, Kosofe LGA (Lagos) in a demonstration regarding the death of two bus drivers by officers from the Lagos State Task Force earlier the day (coded separately). [size=no report]",0,1647888806,NGA
8910193,566,NIG24120,24120,15-Mar-22,2022,1,Protests,Peaceful protest,Protesters (Nigeria),Uburu Clan Group (Nigeria); Okposi Clan Group (Nigeria); Uguwlangwu Clan Group (Nigeria),6,,,0,60,Western Africa,Nigeria,Ebonyi,Ohaozara,,Obiozara,6.0464,7.7727,1,Sun (Nigeria),National,"On 15 March 2022, members of the Uburu, Okposi and Uguwlangwu clans gathered in Obiozara (Ohaozara, Ebonyi) in a demonstration against the High Court ruling ordering the Governor and his deputy to vacate their officers. [size=no report]",0,1647888806,NGA
8910194,566,NIG24077,24077,15-Mar-22,2022,2,Battles,Armed clash,Unidentified Cult Militia (Nigeria),,3,Unidentified Communal Militia (Nigeria),,4,34,Western Africa,Nigeria,Delta,Ethiope West,,Jesse,5.8648,5.7537,2,Sun (Nigeria),National,"Around 15 March 2022 (between 14 - 16 March), four people, including two local defense militia members, were killed by suspected cult militia members at the Boboroku and Irodo communities of the Idjerhe kingdom in Jesse (Ethiope West, Delta). The event happens within the context of rivalry clashes between two cult militias.",4,1647888806,NGA
8910195,566,NIG24099,24099,15-Mar-22,2022,1,Violence against civilians,Attack,Military Forces of Nigeria (2015-) Lagos State Task Force,,1,Civilians (Nigeria),Labour Group (Nigeria),7,17,Western Africa,Nigeria,Lagos,Kosofe,,Isheri,6.6384,3.3802,1,Sun (Nigeria),National,"On 15 March 2022, two bus drivers were killed by officers from the Lagos State Task Force in Isheri (Kosofe, Lagos). Circumstances for the deaths are unknown.",2,1647888806,NGA
8910216,854,BFO6848,6848,15-Mar-22,2022,2,Strategic developments,Looting/property destruction,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),Dozo Communal Militia (Burkina Faso),7,27,Western Africa,Burkina Faso,Sud-Ouest,Poni,Djigoue,Djigoue,10.0524,-3.8195,1,Undisclosed Source,Local partner-Other,"Property destruction: Around 15 March 2022 (between 15 - 16 March), presumed JNIM militants burned two shops belonging to a Dozo chief in the village of Djigoue (Djigoue, Poni).",0,1647888806,BFA
8910223,854,BFO6855,6855,15-Mar-22,2022,1,Strategic developments,Other,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),,7,27,Western Africa,Burkina Faso,Est,Gourma,Fada Ngourma,Fada NGourma,12.0616,0.3584,2,Undisclosed Source,Local partner-Other,"Non-violent activity: On 15 March 2022, presumed JNIM militants ran a checkpoint and searched male passengers on the road between Fada NGourma (Fada Ngourma, Gourma) and Gayeri (Gayeri, Komandjari).",0,1647888806,BFA
8910228,854,BFO6830,6830,15-Mar-22,2022,2,Violence against civilians,Attack,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),,7,27,Western Africa,Burkina Faso,Centre-Nord,Bam,Kongoussi,Wousse,13.5406,-1.569,2,Undisclosed Source,Local partner-Other,"Around 15 March 2022 (as reported), the corpse of a male individual presumably killed by JNIM militants found in the village of Wousse (Kongoussi, Bam).",1,1647888806,BFA
8910253,466,MLI6359,6359,15-Mar-22,2022,1,Violence against civilians,Abduction/forced disappearance,Islamic State (West Africa) - Greater Sahara Faction,,2,Civilians (Mali),Labour Group (Mali),7,27,Western Africa,Mali,Gao,Ansongo,Ouattagouna,Ouatagouna,15.1787,0.7238,1,Undisclosed Source,Local partner-Other,"On 15 March 2022, ISWAP (Greater Sahara) militants abducted a male veterinarian in the town of Ouatagouna (Ansongo, Gao).",0,1647888806,MLI
8910469,132,CPV130,130,15-Mar-22,2022,1,Protests,Peaceful protest,Protesters (Cape Verde),,6,,,0,60,Western Africa,Cape Verde,Sao Vicente,Nossa Senhora da Luz,,Mindelo,16.8901,-24.9804,1,Inforpress; A Nacao,National,"On 15 March 2022, a group of 11 people living with kidney failure protested in front of the People's Palace in Mindelo (Nossa Senhora da Luz, Sao Vicente) against the delays of subsidy payments towards patients living with kidney failure. [size=11]",0,1647897722,CPV
8917443,466,MLI6378,6378,15-Mar-22,2022,1,Violence against civilians,Attack,Islamic State (Sahel),,2,Civilians (Mali),,7,27,Western Africa,Mali,Menaka,Anderamboukane,Anderamboukane,Anderamboukane,15.422,3.0224,2,Twitter; Undisclosed Source; Facebook,Local partner-Other,"On 15 March 2022, IS Sahel militants killed at least twenty people about 10km east of Anderamboukane (Anderamboukane, Menaka). IS Sahel claimed responsibility and said it killed about 100 militiamen during combing operations around Anderamboukane.",20,1648493877,MLI
8917445,466,MLI6386,6386,15-Mar-22,2022,1,Explosions/Remote violence,Remote explosive/landmine/IED,JNIM: Group for Support of Islam and Muslims,,2,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2021-),,8,28,Western Africa,Mali,Kidal,Tessalit,Tessalit,Tessalit,20.2581,0.9905,2,Twitter; Signal; UN MINUSMA,Other-New media,"On 15 March 2022, a MINUSMA vehicle struck an IED likely planted by JNIM militants about 12km west of Tessalit (Tessalit, Kidal). Four peacekeepers were severely wounded. One Egyptian peacekeepers succumbed to his wounds on 17 March.",1,1648493877,MLI
8917478,566,NIG24156,24156,15-Mar-22,2022,1,Violence against civilians,Attack,Kaduna Communal Militia (Nigeria),,4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Kaduna,Birnin Gwari,,Dogon Dawa,11.0356,7.0832,2,Daily Trust (Nigeria); Daily Post (Nigeria),National,"On 15 March 2022, Kaduna militiamen attacked civilians, killed three persons and abducted eight others along the Dogon Dawa- Zaria road (Birnin Gwari, Kaduna). There are no reports about ransom demands.",3,1648493877,NGA
8917674,466,MLI6399,6399,15-Mar-22,2022,1,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims,,2,Dozo Communal Militia (Mali),,4,24,Western Africa,Mali,Segou,Niono,Niono,Kolodougou Coro,14.14,-5.9777,1,Mali Actu,National,"On 15 March 2022, presumed JNIM militants and Donso militiamen clashed in the village of Kolodougou Coro (Niono, Segou). There were no casualties.",0,1648493877,MLI
8917766,466,MLI6370,6370,15-Mar-22,2022,1,Battles,Armed clash,MSA: Movement for Azawad Salvation,GATIA: Imghad Tuareg and Allies Self-Defense Group,3,Islamic State (Sahel),,2,23,Western Africa,Mali,Menaka,Anderamboukane,Anderamboukane,Tamalat,15.797,3.7095,2,Twitter,New media,"On 15 March 2022, MSA and GATIA militiamen clashed with IS Sahel militants for two days in the area of Tamalat (Anderamboukane, Menaka). At least twenty ISWAP militants including a commander killed, split between 2 days of fighting.",10,1648493878,MLI
8917777,204,BEN647,647,15-Mar-22,2022,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Benin),,3,Civilians (Benin),Fulani Ethnic Group (Benin); Pastoralists (Benin),7,37,Western Africa,Benin,Alibori,Segbana,,Lougou,11.1185,3.3729,1,Undisclosed Source,Local partner-Other,"On 15 March 2022, unknown gunmen (dressed in Nigerian army uniforms) abducted two Fulani pastoralist men and seized livestock and property in a hamlet of the village Lougou (Segbana, Alibori).",0,1648493878,BEN
8967948,854,BFO6859,6859,15-Mar-22,2022,1,Violence against civilians,Sexual violence,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),Women (Burkina Faso); Labour Group (Burkina Faso),7,27,Western Africa,Burkina Faso,Centre-Est,Koulpelogo,Soudougui,Nadiagou,11.1574,0.8333,1,Undisclosed Source,Local partner-Other,"On 15 March 2022, presumed JNIM militants raped a girl and looted a store in the small town of Nadiagou (Pama, Kompienga). [women targeted: girls]",0,1648594099,BFA
8974528,854,BFO6921,6921,15-Mar-22,2022,1,Violence against civilians,Abduction/forced disappearance,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),,7,27,Western Africa,Burkina Faso,Est,Kompienga,Pama,Kompiembiga,11.269,0.589,2,Facebook,New media,"On 15 March 2022, presumed JNIM militants abducted several people on the road between Kompiembiga (Pama, Kompienga) and Soudougui (Soudougui, Koulpelogo).",0,1649088163,BFA
8909918,854,BFO6811,6811,14-Mar-22,2022,1,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims,,2,VDP: Volunteer for Defense of Homeland,,4,24,Western Africa,Burkina Faso,Sahel,Soum,Arbinda,Arbinda,14.2295,-0.863,1,MinuteBf; Undisclosed Source; AFP; Radio Omega; Ouaga Flash Info; Facebook,Local partner-Other,"On 14 March 2022, presumed JNIM militants and volunteer fighters (VDP) clashed in the Tonri Oulo quarter in the town of Arbinda (Arbinda, Soum). Four VDP and three civilians were killed and three others wounded. The militants also sabotaged water pumps.",7,1647888805,BFA
8909929,854,BFO6828,6828,14-Mar-22,2022,1,Violence against civilians,Attack,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),Miners (Burkina Faso); Labour Group (Burkina Faso),7,27,Western Africa,Burkina Faso,Nord,Yatenga,Ouahigouya,Yabonsgo,13.6586,-2.4011,1,Facebook; Undisclosed Source,Local partner-Other,"On 14 March 2022, presumed JNIM militants attacked a mining site in the village of Yabonsgo (Ouahigouya, Yatenga). Fatalities ranged between 0 - 1 after militants burned a bar and some reports said that the bar owner was killed.",0,1647888805,BFA
8909937,384,CDI2730,2730,14-Mar-22,2022,1,Protests,Peaceful protest,Protesters (Ivory Coast),,6,,,0,60,Western Africa,Ivory Coast,Sassandra-Marahoue,Marahoue,Bouafle,Bouafle,6.9904,-5.7442,1,AIP (Ivory Coast); Koaci News,National,"On 14 March 2022, Akakro, Angovia, Allahou-Bazi, Kouakougnanou, and N'Dakoffiyobouekro residents held a protest in Bouafle (Bouafle, Marahoue) against the ministerial decree about the creation, organisation and the running of the Committee for the development of local mining. [size=no report]",0,1647888805,CIV
8909942,288,GHA1425,1425,14-Mar-22,2022,1,Violence against civilians,Attack,Unidentified Armed Group (Ghana),,3,Civilians (Ghana),Fulani Ethnic Group (Ghana); Pastoralists (Ghana),7,37,Western Africa,Ghana,Upper East,Bawku,,Bawku,11.05,-0.25,1,Ghana Web; 3 News; Daily Guide Ghana,National,"On 14 March 2022, unidentified armed men opened fire at a Fulani horse trader and killed him in Bawku (Bawku). Police forces led an arrest raid and arrested 18 residents after the shooting.",1,1647888805,GHA
8909946,324,GUI2209,2209,14-Mar-22,2022,1,Protests,Protest with intervention,Protesters (Guinea),,6,Police Forces of Guinea (2021-),,1,16,Western Africa,Guinea,Conakry,Conakry,Ratoma,Yattaya,9.6693,-13.5863,1,Africa Guinee; Guinee Matin,National,"On 14 March 2022, residents demonstrated and blocked the road (through unclear means) in Yattaya (Kaloum, Conakry) after the death of a resident in a prison shortly after he was detained. Police forces intervened to disperse demonstrators. [size=no report]",0,1647888805,GIN
8909962,466,MLI6367,6367,14-Mar-22,2022,1,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims,,2,Dozo Communal Militia (Mali),,4,24,Western Africa,Mali,Mopti,Djenne,Derrary,Gagna,14.0099,-4.5132,1,Menastream; Undisclosed Source; Signal,Local partner-Other,"On 14 March 2022, JNIM militants simultaneously attacked and clashed with Donso militiamen in the villages of Gagna (Djenne, Mopti) and Soumatogo (coded separately). The militants killed two people in Gagna and one in Soumatogo, abducted four people, and seized a large amount of livestock.",2,1647888805,MLI
8909963,466,MLI6368,6368,14-Mar-22,2022,1,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims,,2,Dozo Communal Militia (Mali),,4,24,Western Africa,Mali,Mopti,Djenne,Derrary,Soumatogo,13.9865,-4.4983,1,Menastream; Signal; Undisclosed Source,Local partner-Other,"On 14 March 2022, JNIM militants attacked and clashed with Donso militiamen in the village of Soumatogo (Djenne, Mopti) and Gagna (coded separatley). The militants killed one person in Soumatogo and two in Gagna, abducted four people, and seized a large amount of livestock.",1,1647888805,MLI
8909964,466,MLI6369,6369,14-Mar-22,2022,1,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims,,2,Military Forces of Mali (2021-) Special Forces,,1,12,Western Africa,Mali,Mopti,Douentza,Haire,Serma,14.86,-2.2642,2,FAMAMali; Twitter,New media-National,"On 14 March 2022, suspected JNIM militants ambushed Malian special forces in the forest around Serma (Douentza, Mopti). 12 'terrorists' were killed and weapons seized, according to Malian Armed Forces (FAMa) statement.",12,1647888805,MLI
8909966,466,MLI6376,6376,14-Mar-22,2022,1,Violence against civilians,Attack,Military Forces of Mali (2021-),,1,Civilians (Mali),,7,17,Western Africa,Mali,Segou,Niono,Mariko,Bekaye Were,14.2843,-6.0864,1,FAMAMali; Whatsapp,New media-National,"On 14 March 2022, the Malian army killed a male person in the village of Bekaye Were (Niono, Segou). Local sources said it was a civilian, Malian Armed Forces (FAMa) claimed it was 'terrorist'.",1,1647888805,MLI
