data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8849866,466,MLI6206,6206,07-Feb-22,2022,1,Explosions/Remote violence,Shelling/artillery/missile attack,JNIM: Group for Support of Islam and Muslims,,2,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2021-),,8,28,Western Africa,Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,1,UN MINUSMA,Other,"On 7 February 2022, presumed JNIM militants fired mortar shells or rockets at the MINUSMA base in the town of Kidal (Kidal, Kidal). There were no casualties or damages.",0,1645470968,MLI
8849894,854,BFO6483,6483,07-Feb-22,2022,1,Explosions/Remote violence,Air/drone strike,Military Forces of Burkina Faso (2015-),,1,JNIM: Group for Support of Islam and Muslims,,2,12,Western Africa,Burkina Faso,Sud-Ouest,Poni,Djigoue,Koro,9.9094,-3.9046,2,Undisclosed Source,Local partner-Other,"On 7 February 2022, the Burkinabe air force carried airstrike against presumed JNIM militants in the area of Koro (Djigoue, Poni). At least twenty militants were killed in a two-day operation in the areas of Djigoue (Djigoue, Poni) and Koflande (Mangodara, Comoe), including airstrikes in the areas of Babrora, Birira, and Koro (Djigoue, Poni). Fatalities are split across five events.",4,1645470968,BFA
8849916,854,BFO6482,6482,07-Feb-22,2022,1,Explosions/Remote violence,Air/drone strike,Military Forces of Burkina Faso (2015-),,1,JNIM: Group for Support of Islam and Muslims,,2,12,Western Africa,Burkina Faso,Sud-Ouest,Poni,Djigoue,Birira,9.9281,-4.0313,2,Undisclosed Source,Local partner-Other,"On 7 February 2022, the Burkinabe air force carried airstrike against presumed JNIM militants in the area of Birira (Djigoue, Poni). At least twenty militants were killed in a two-day operation in the areas of Djigoue (Djigoue, Poni) and Koflande (Mangodara, Comoe), including airstrikes in the areas of Babrora, Birira, and Koro (Djigoue, Poni). Fatalities are split across five events.",4,1645470968,BFA
8849928,854,BFO6481,6481,07-Feb-22,2022,1,Explosions/Remote violence,Air/drone strike,Military Forces of Burkina Faso (2015-),,1,JNIM: Group for Support of Islam and Muslims,,2,12,Western Africa,Burkina Faso,Sud-Ouest,Poni,Djigoue,Babrora,10.0831,-3.8191,2,Undisclosed Source,Local partner-Other,"On 7 February 2022, the Burkinabe air force carried airstrike against presumed JNIM militants in the area of Babrora (Djigoue, Poni). At least twenty militants were killed in a two-day operation in the areas of Djigoue (Djigoue, Poni) and Koflande (Mangodara, Comoe), including airstrikes in the areas of Babrora, Birira, and Koro (Djigoue, Poni). Fatalities are split across five events.",4,1645470968,BFA
8849933,694,SIE5040,5040,07-Feb-22,2022,1,Protests,Peaceful protest,Protesters (Sierra Leone),Health Workers (Sierra Leone),6,,,0,60,Western Africa,Sierra Leone,Western,Western Area Urban,Freetown1,Freetown,8.4871,-13.2356,1,Undisclosed Source,Local partner-Other,"On 7 February 2022, frontline workers from different hospitals and health units held a protest in front of the NaCOVERC headquarters at Spur Road in Freetown (Freetown1, Western Area Urban) against the non-payment of their allowances. Police forces intervened and calmed the situation, but there are no reports of physical intervention by police forces. [size=no report]",0,1645470968,SLE
8899600,566,NIG23616,23616,07-Feb-22,2022,1,Violence against civilians,Attack,Katsina Communal Militia (Nigeria),,4,Civilians (Nigeria),Guga Communal Group (Nigeria),7,47,Western Africa,Nigeria,Katsina,Bakori,,Guga,11.7284,7.3509,1,Daily Trust (Nigeria); Daily Leadership (Nigeria); Guardian (Nigeria),National,"On 7 February 2022, Katsina militiamen attacked and killed at least 10 civilians in Guga village (Bakori, Katsina). 36 persons, including the village head, women and children, were abducted during the attack which lasted till the following morning. The abductees were released on 6 March after a ransom of 21 million naira was paid.",10,1647284179,NGA
8968130,566,NIG23611,23611,07-Feb-22,2022,1,Violence against civilians,Abduction/forced disappearance,Katsina Communal Militia (Nigeria),,4,Civilians (Nigeria),Women (Nigeria),7,47,Western Africa,Nigeria,Katsina,Danja,,Funtua,11.5233,7.3081,2,Premium Times (Nigeria),National,"On 7 February 2022, Katsina militiamen abducted eight women and six children from Dukawa, Funtua LGA (Katsina) after a house to house raid for food items. There are reports about negotiations for their release, ransom amount is unknown.",0,1648594100,NGA
8968131,854,BFO6442,6442,07-Feb-22,2022,1,Strategic developments,Looting/property destruction,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),Health Workers (Burkina Faso),7,27,Western Africa,Burkina Faso,Centre-Est,Koulpelogo,Soudougui,Kompiembiga,11.269,0.589,1,Undisclosed Source,Local partner-Other,"Looting: On 7 February 2022, presumed JNIM militants looted a pharmacy in the village of Kompiembiga (Pama, Kompienga).",0,1648594100,BFA
8829355,854,BFO6428,6428,06-Feb-22,2022,1,Violence against civilians,Attack,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),,7,27,Western Africa,Burkina Faso,Sud-Ouest,Poni,Djigoue,Djigoue,10.0524,-3.8195,1,Undisclosed Source; Facebook,Local partner-Other,"On 6 February 2022, presumed JNIM militants shot and wounded a mentally ill person insulting them and destroyed a telecommunications antenna in the village of Djigoue (Djigoue, Poni).",0,1644869101,BFA
8829356,854,BFO6430,6430,06-Feb-22,2022,1,Strategic developments,Looting/property destruction,JNIM: Group for Support of Islam and Muslims,,2,Police Forces of Burkina Faso (2015-) Gendarmerie,,1,12,Western Africa,Burkina Faso,Est,Gnagna,Coalla,Coalla,13.4072,-0.1363,1,Facebook; Undisclosed Source,Local partner-Other,"Property destruction: On 6 February 2022, presumed JNIM militants vandalized the gendarmerie station (while unmanned) and burned the garage of the facility, seized a tricycle, and supplies destined for IDPs in the town of Coalla (Coalla, Gnagna).",0,1644869101,BFA
8829388,466,MLI6194,6194,06-Feb-22,2022,1,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims,,2,Islamic State (West Africa) - Greater Sahara Faction,,2,22,Western Africa,Mali,Gao,Ansongo,Ouattagouna,Hourara,15.0638,0.6296,2,Whatsapp; Twitter,New media,"On 6 February 2022, JNIM and ISWAP (Greater Sahara) militants clashed over two days between 5-6 February west of Hourara (Ansongo, Gao). About ten ISWAP militants were killed and others wounded and three JNIM militants wounded. JNIM also seized vehicles, motorcycles, and weapons. Fatalities are split across two events.",5,1644869101,MLI
8829389,466,MLI6196,6196,06-Feb-22,2022,1,Strategic developments,Looting/property destruction,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Mali),Health Workers (Mali); Tuareg Ethnic Group (Mali),7,27,Western Africa,Mali,Gao,Ansongo,Tessit,Tadjalalt,15.1493,0.3916,1,Twitter; Whatsapp; Imangahdien,New media-Subnational,"Looting: On 6 February 2022, JNIM militants attacked the village of Tadjalalt (Ansongo, Gao). The militants looted and burned the dispensary and supplies, seized an ambulance, and damaged the water tower. The village is predominantly by members of the Tuareg Kel Essouk community.",0,1644869101,MLI
8829412,566,NIG23602,23602,06-Feb-22,2022,1,Battles,Armed clash,Black Axe Militia (Nigeria),,4,Eiye Confraternity,,3,34,Western Africa,Nigeria,Delta,Ughelli North,,Agbarho,5.5856,5.8604,1,Sun (Nigeria); News Chronicle; Daily Post (Nigeria),National,"On 6 February 2022, Black Axe and Eiye cult militias clashed in Agbarho (Ughelli North, Delta) and between 2 to 5 persons were killed. The police claimed to have arrested 11 persons in connection with the clash.",2,1644869102,NGA
8829413,566,NIG23603,23603,06-Feb-22,2022,1,Battles,Armed clash,Military Forces of Nigeria (2015-),,1,Kaduna Communal Militia (Nigeria),,4,14,Western Africa,Nigeria,Kaduna,Chikun,,Rido,10.4567,7.5119,2,Blueprint; Guardian (Nigeria); Daily Independent (Nigeria),National,"On 6 February 2022, Nigerian troops engaged Kaduna militiamen in an armed clash and foiled an abduction at Ungwan Garama, near Maraban Rido (Chikun, Kaduna). The militiamen fled while seven abductees were rescued by the troops.",0,1644869102,NGA
8829414,566,NIG23604,23604,06-Feb-22,2022,1,Battles,Armed clash,Police Forces of Nigeria (2015-),KSVS: Kogi State Vigilante Service; Hunters Group of Nigeria; Unidentified Armed Group (Nigeria),1,Unidentified Armed Group (Nigeria),,3,13,Western Africa,Nigeria,Kogi,Okene,,Okene,7.5456,6.2538,2,Blueprint; Daily Independent (Nigeria),National,"On 6 February 2022, Nigerian police forces, local hunters, members of the Kogi Vigilante Service and other security operatives repelled an attack by unidentified armed individuals numbering over 30 on the police area command in Okene LGA (Kogi). The assailants shot sporadically, had explosive devices and were chanting 'Allahu Akbar'; one of the assailants was killed, several others escaped with gunshot wounds.",1,1644869102,NGA
8829415,566,NIG23606,23606,06-Feb-22,2022,1,Violence against civilians,Attack,Kaduna Communal Militia (Nigeria),,4,Civilians (Nigeria),Catholic Christian Group (Nigeria); Labour Group (Nigeria),7,47,Western Africa,Nigeria,Kaduna,Kauru,,Fadan Chawai,9.95,8.6,1,Daily Independent (Nigeria); Blueprint; Daily Post (Nigeria),National,"On 6 February 2022, Kaduna militiamen attacked a catholic church, abducted the priest and killed his cook in Fadan Chawai (Kauru, Kaduna). A ransom of 60 million naira was demanded; the abductee was released on 7 February, there are no reports on ransom payment.",1,1644869102,NGA
8829416,566,NIG23607,23607,06-Feb-22,2022,1,Strategic developments,Change to group/activity,Katsina Communal Militia (Nigeria),Zamfara Communal Militia (Nigeria),4,,,0,40,Western Africa,Nigeria,Niger,Shiroro,,Kushaka,10.55,6.75,2,Sun (Nigeria); Nigeria Punch,National,"Movement of forces: On 6 February 2022, militiamen suspected to be from Katsina and Zamfara state on about 300 motorcycles carrying two persons each, were sighted camping at Dogon Gonna in Kushaka (Shiroro, Niger). The militiamen were assumed to be fleeing military offensives.",0,1644869102,NGA
8829502,566,NIG23609,23609,06-Feb-22,2022,1,Protests,Peaceful protest,Protesters (Nigeria),Protestant Christian Group (Nigeria),6,,,0,60,Western Africa,Nigeria,Anambra,Onisha North,,Onitsha,6.1454,6.7885,1,Daily Post (Nigeria),National,"On 6 February 2022, members of Grace of God Mission International held a prayer rally in Onitsha (Onisha North, Anambra) to protest against ritual killings, cultism and drug abuse. [size=no report]",0,1644869102,NGA
8829520,566,NIG23605,23605,06-Feb-22,2022,1,Battles,Armed clash,Police Forces of Nigeria (2015-),Yansakai Militia,1,Zamfara Communal Militia (Nigeria),,4,14,Western Africa,Nigeria,Zamfara,Gusau,,Magami,11.7184,6.5901,1,Daily Trust (Nigeria),National,"On 6 February 2022, security forces and Yansakai militiamen engaged Zamfara militiamen in an armed clash and repelled an attack on Magami (Gusau, Zamfara). The assailants fled.",0,1644869102,NGA
8829529,854,BFO6429,6429,06-Feb-22,2022,1,Strategic developments,Looting/property destruction,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),,7,27,Western Africa,Burkina Faso,Centre-Est,Koulpelogo,Lalgaye,Lalgaye,11.6147,-0.0636,2,Facebook,New media,"Property destruction: On 6 February 2022, presumed JNIM militants burned telecommunications antennas in the area of Lalgaye (Lalgaye, Koulpelogo).",0,1644869102,BFA
8829542,324,GUI2179,2179,06-Feb-22,2022,1,Protests,Protest with intervention,Protesters (Guinea),Taxi Drivers (Guinea); Women (Guinea),6,Police Forces of Guinea (2021-),,1,16,Western Africa,Guinea,Faranah,Faranah,Faranah-Centre,Faranah,10.03,-10.73,1,Guinea News,National,"On 6 February 2022, taxi drivers parked their vehicles as a sign of protest in Faranah city (Faranah-Centre, Faranah), asking for the election of labour syndicate CNTC. Women joined the protest and blocked the Faranah-Kissidougou road. Police officers intervened and fired tear gas canisters to disperse women and open the road, causing the injury of a woman with contusions in the head. [size=no report]",0,1644869102,GIN
8829543,324,GUI2183,2183,06-Feb-22,2022,2,Violence against civilians,Attack,Unidentified Armed Group (Guinea),,3,Civilians (Guinea),,7,37,Western Africa,Guinea,Mamou,Mamou,Mamou Centre,Mamou,10.3833,-12.0833,2,Guinee Matin,National,"Around 6 February 2022, unidentified armed men opened fire at a public vehicle in Gouba near Mamou (Mamou Centre, Mamou), causing the killing of two Guineans and the injury of another one. The event took place from late night of the 6th to early morning of 7 February. Fatalities split into two events.",1,1644869102,GIN
8829574,566,NIG23601,23601,06-Feb-22,2022,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Western Africa,Nigeria,Enugu,Agwu,,Mgbowo,6.1093,7.5107,1,Nigeria Punch,National,"On 6 February 2022, armed individuals abducted three men during a family meeting at Isingwu Imeama Mgbowo (Agwu, Enugu). There are no reports about demands for ransom.",0,1644869102,NGA
8829603,854,BFO6432,6432,06-Feb-22,2022,1,Protests,Peaceful protest,Protesters (Burkina Faso),,6,,,0,60,Western Africa,Burkina Faso,Centre-Sud,Bazega,Kombissiri,Kombissiri,12.0688,-1.3364,1,Savane FM,National,"On 6 February 2022, about twenty people demonstrated at the prefecture in the town of Kombissiri (Kombissiri, Bazega). The demonstrators denounced a list of representatives for the special delegations that shall replace the local authorities dissolved through a decree by the military junta MPSR. [size=about 20]",0,1644869102,BFA
8829605,562,NIR14353,14353,06-Feb-22,2022,1,Battles,Armed clash,Unidentified Armed Group (Niger),,3,Police Forces of Niger (2021-),,1,13,Western Africa,Niger,Tillaberi,Say,Say,Say,13.1025,2.3626,1,Signal,New media,"On 6 February 2022, unknown gunmen attacked a police station at the entrance of the town of Say (Say, Tillaberi). There were no casualties.",0,1644869102,NER
8829611,466,MLI6193,6193,06-Feb-22,2022,1,Violence against civilians,Abduction/forced disappearance,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Mali),Journalists (Mali),7,27,Western Africa,Mali,Gao,Bourem,Temera,Temera,17.0008,-0.9383,1,Studio Tamani,National,"On 6 February 2022, presumed JNIM militants abducted a local radio journalist in the village of Temera (Bourem, Gao).",0,1644869102,MLI
8829614,566,NIG23608,23608,06-Feb-22,2022,1,Riots,Mob violence,Rioters (Nigeria),Vigilante Group (Nigeria),5,Civilians (Nigeria),,7,57,Western Africa,Nigeria,Niger,Shiroro,,Gwada,9.7586,6.8072,1,Sun (Nigeria),National,"On 6 February 2022, a mob of youths beat a man and killed him after her was accused of stealing a child from an IDP camp in Gwada (Shiroro, Niger). [size=no report]",1,1644869102,NGA
8829629,466,MLI6195,6195,06-Feb-22,2022,1,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims,,2,Dan Na Ambassagou,,4,24,Western Africa,Mali,Mopti,Douentza,Douentza,Douentza,14.9951,-2.9517,2,Twitter,New media,"On 6 February 2022, presumed JNIM militants and Dan Na Ambassagou militiamen clashed about 4km southeast of Douentza (Douentza, Mopti). The militants killed at least one militiaman and seized a rifle and cell phone. JNIM claimed responsibility in an audio.",1,1644869102,MLI
8829647,854,BFO6431,6431,06-Feb-22,2022,1,Strategic developments,Looting/property destruction,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),Health Workers (Burkina Faso),7,27,Western Africa,Burkina Faso,Sud-Ouest,Poni,Djigoue,Helintira,9.9085,-3.8869,1,Undisclosed Source,Local partner-Other,"Looting: On 6 February 2022, presumed JNIM militants looted a pharmacy in the village of Helintira (Djigoue, Poni).",0,1644869102,BFA
8849520,854,BFO6477,6477,06-Feb-22,2022,1,Battles,Armed clash,Military Forces of Burkina Faso (2015-),VDP: Volunteer for Defense of Homeland,1,JNIM: Group for Support of Islam and Muslims,,2,12,Western Africa,Burkina Faso,Sud-Ouest,Poni,Djigoue,Djigoue,10.0524,-3.8195,2,Facebook; Undisclosed Source; Bafuji Infos; MinuteBf,Local partner-Other,"On 6 February 2022, soldiers and volunteer fighters (VDP) carried out a two-day operation against suspected JNIM militants in the areas of Djigoue (Djigoue, Poni) and Koflande (Mangodara, Comoe), including airstrikes carried out in the areas of Babrora, Birira, and Koro (Djigoue, Poni). At least twenty militants were killed. Fatalities are split across five events.",4,1645470967,BFA
8849521,854,BFO6478,6478,06-Feb-22,2022,1,Battles,Armed clash,Military Forces of Burkina Faso (2015-),VDP: Volunteer for Defense of Homeland,1,JNIM: Group for Support of Islam and Muslims,,2,12,Western Africa,Burkina Faso,Cascades,Comoe,Mangodara,Koflande,10.2253,-4.4239,2,MinuteBf; Facebook,New media,"On 6 February 2022, soldiers and volunteer fighters (VDP) carried out a two-day operation against suspected JNIM militants in the areas of Koflande (Mangodara, Comoe) and Djigoue (Djigoue, Poni), including airstrikes carried out in the areas of Babrora, Birira, and Koro (Djigoue, Poni). At least twenty militants were killed. Fatalities are split across five events.",4,1645470967,BFA
8849641,854,BFO6480,6480,06-Feb-22,2022,1,Strategic developments,Looting/property destruction,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),,7,27,Western Africa,Burkina Faso,Nord,Loroum,Titao,You,13.7034,-2.1413,2,AIB (Burkina Faso),National,"Property destruction: On 6 February 2022, presumed JNIM militants sabotaged a high voltage electric line near the village of You (Titao, Loroum). The sabotage cut electricity delivery to the town of Titao.",0,1645470968,BFA
8849707,854,BFO6479,6479,06-Feb-22,2022,1,Battles,Armed clash,VDP: Volunteer for Defense of Homeland,,4,JNIM: Group for Support of Islam and Muslims,,2,24,Western Africa,Burkina Faso,Centre-Nord,Sanmatenga,Pensa,Pensa,13.6473,-0.8067,2,Facebook,New media,"On 6 February 2022, volunteer fighters (VDP) killed a suspected JNIM militant between Pensa (Pensa, Sanmatenga) and Barsalogo (Barsalogho, Sanmatenga).",1,1645470968,BFA
9106992,854,BFO6476,6476,06-Feb-22,2022,1,Explosions/Remote violence,Air/drone strike,Military Forces of Burkina Faso (2015-),,1,JNIM: Group for Support of Islam and Muslims,,2,12,Western Africa,Burkina Faso,Centre-Nord,Sanmatenga,Barsalogho,Barsalogho,13.4139,-1.0558,2,Facebook,New media,"On 6 February 2022, the Burkinabe air force carried out airstrike on presumed JNIM militant positions east of Barsalogo (Barsalogho, Sanmatenga). Casualties unknown.",0,1650317299,BFA
8829346,204,BEN624,624,05-Feb-22,2022,1,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims,,2,Military Forces of Benin (2016-),,1,12,Western Africa,Benin,Atacora,Tanguieta,,Yangouali,11.3661,1.3545,1,Banouto; La Nouvelle (Benin); Daabaaru; L'investigateur; Undisclosed Source,Local partner-Other,"On 5 February 2022, presumed JNIM militants attacked an army position in Yangouali (Tanguieta, Atacora). The soldiers repelled the attack. One militant was killed.",1,1644869101,BEN
8829353,854,BFO6423,6423,05-Feb-22,2022,1,Battles,Armed clash,Military Forces of Burkina Faso (2015-),,1,JNIM: Group for Support of Islam and Muslims,,2,12,Western Africa,Burkina Faso,Est,Komandjari,Foutouri,Tankoualou,12.987,0.9529,2,AIB (Burkina Faso); Radio Omega; Sidwaya; Infowakat,New media-National,"On 5 February 2022, soldiers killed three presumed JNIM militants and liberated about ten civilian hostages in the area of Tankoualou (Foutouri, Komandjari).",3,1644869101,BFA
8829354,854,BFO6427,6427,05-Feb-22,2022,1,Protests,Peaceful protest,Protesters (Burkina Faso),,6,,,0,60,Western Africa,Burkina Faso,Sud-Ouest,Poni,Gaoua,Gaoua,10.33,-3.18,1,Sidwaya; Bafuji Infos,New media-Subnational,"On 5 February 2022, a number of residents staged a demonstration march aboard motorcycles in the city of Gaoua (Gaoua, Poni). The residents demonstrated their support in for the military junta, defense and security forces, and volunteer fighters (VDP). [size=no report]",0,1644869101,BFA
8829376,324,GUI2177,2177,05-Feb-22,2022,1,Riots,Mob violence,Rioters (Guinea),Taxi Drivers (Guinea),5,Rioters (Guinea),Taxi Drivers (Guinea),5,55,Western Africa,Guinea,Kankan,Siguiri,Siguiri-Centre,Siguiri,11.4167,-9.1665,1,Guinea News; Guinee Matin,National,"On 5 February 2022, taxi car drivers and taxi motorcycles drivers clashed with stones and sticks in Siguiri town (Siguiri-Centre, Siguiri) as they refused to share the ride between them after the last decision issued by the city to relocate the pick-up station. The clashes caused different injuries and material damages. [size=no report]",0,1644869101,GIN
8829384,466,MLI6189,6189,05-Feb-22,2022,1,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims,,2,Islamic State (West Africa) - Greater Sahara Faction,,2,22,Western Africa,Mali,Gao,Ansongo,Bourra,Toubani,15.4352,0.4643,1,Whatsapp; Radio Guintan,New media-National,"On 5 February 2022, JNIM militants attacked the village of Toubani (Ansongo, Gao). The militants killed four ISWAP (Greater Sahara) militants, abducted the village chief from the Fulani community, and seized all the livestock in the village.",4,1644869101,MLI
8829385,466,MLI6190,6190,05-Feb-22,2022,1,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims,,2,Islamic State (West Africa) - Greater Sahara Faction,,2,22,Western Africa,Mali,Gao,Ansongo,Ouattagouna,Hourara,15.0638,0.6296,2,Twitter; Whatsapp,New media,"On 5 February 2022, JNIM and ISWAP (Greater Sahara) militants clashed over two days between 5-6 February west of Hourara (Ansongo, Gao). About ten ISWAP militants were killed and others wounded and three JNIM militants wounded. JNIM also seized vehicles, motorcycles, and weapons. Fatalities are split across two events.",5,1644869101,MLI
8829386,466,MLI6191,6191,05-Feb-22,2022,1,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims,,2,Military Forces of Mali (2021-),,1,12,Western Africa,Mali,Gao,Gao,Anchawadi,Imenas,16.3061,0.7175,2,Undisclosed Source; Armee Francaise,Local partner-Other,"On 5 February 2022, presumed JNIM militants engaged Malian soldiers in battle near the village of Imenas (Gao, Gao). Two militants were killed and three captured.",2,1644869101,MLI
8829387,466,MLI6192,6192,05-Feb-22,2022,1,Strategic developments,Looting/property destruction,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Mali),Labour Group (Mali),7,27,Western Africa,Mali,Gao,Ansongo,Bourra,Kala,15.5478,0.4687,1,Whatsapp; Radio Guintan,New media-National,"Property destruction: On 5 February 2022, JNIM militants burned shops and threatened residents in the village of Kala (Ansongo, Gao).",0,1644869101,MLI
8829401,566,NIG23582,23582,05-Feb-22,2022,1,Violence against civilians,Abduction/forced disappearance,Islamic State (West Africa) - Lake Chad Faction,,2,Civilians (Nigeria),,7,27,Western Africa,Nigeria,Borno,Biu,,Mandaragirau,10.6958,12.3313,1,Daily Post (Nigeria); Twitter,New media-National,"On 5 February 2022, ISWAP militants abducted 3 civilian men from Mandaragirau (Biu, Borno).",0,1644869101,NGA
8829402,566,NIG23583,23583,05-Feb-22,2022,1,Strategic developments,Agreement,Islamic State (West Africa) - Lake Chad Faction,,2,Military Forces of Nigeria (2015-),,1,12,Western Africa,Nigeria,Borno,Damboa,,Damboa,11.156,12.7576,1,Daily Independent (Nigeria); Daily Post (Nigeria); Blueprint; BBC News,National-International,"On 5 February 2022, 104 ISWAP militants and their families, made up of 22 males, 27 females and 55 children surrendered to the troops of 25 Task Force Brigade in Damboa (Damboa, Borno) according to the Nigerian Army.",0,1644869101,NGA
8829403,566,NIG23585,23585,05-Feb-22,2022,1,Battles,Armed clash,Unidentified Cult Militia (Nigeria),,3,Unidentified Cult Militia (Nigeria),,3,33,Western Africa,Nigeria,Kwara,Ilorin West,,Ilorin,8.4875,4.5235,1,Blueprint; Sahara Reporters,National-Regional,"On 5 February 2022, two unidentified cult militias engaged in an armed clash over a battle for supremacy in Ilorin (Ilorin West, Kwara). One person was killed, three suspected militiamen were arrested by the police.",1,1644869101,NGA
8829411,566,NIG23599,23599,05-Feb-22,2022,1,Protests,Peaceful protest,Protesters (Nigeria),,6,,,0,60,Western Africa,Nigeria,Delta,Aniocha North,,Onicha-Ugbo,6.3216,6.421,2,Guardian (Nigeria); Daily Independent (Nigeria),National,"On 5 February 2022, youths from Idumeje-Ugboko and Onicha-Ugbo communities protested on the Abuja-Onicha-Ugbo road, in or around Onicha-Ugbo (Aniocha North, Delta ) over the state of the road and the danger it constitutes to residents of the area. [size=no report]",0,1644869102,NGA
8829478,566,NIG23596,23596,05-Feb-22,2022,1,Strategic developments,Change to group/activity,Government of Nigeria (2015-),,1,,,0,10,Western Africa,Nigeria,Niger,Minna,,Minna,9.6139,6.5569,3,Blueprint,National,"Security measures: On 5 February 2022, the Niger state government imposed a curfew till further notice on Shiroro and Rafi LGAs of the state, to curb attacks by militiamen on civilians. Location coded as Minna (Minna, Niger).",0,1644869102,NGA
8829481,854,BFO6425,6425,05-Feb-22,2022,1,Protests,Peaceful protest,Protesters (Burkina Faso),,6,,,0,60,Western Africa,Burkina Faso,Centre,Kadiogo,Ouagadougou,Ouagadougou,12.3703,-1.5247,1,Burkina24,National,"On 5 February 2022, a number of people participated in a demonstration organized by a coalition of movements called 'Faso Lagm-taaba' in front of the military camp Sangoule Lamizana in the capital of Ouagadougou (Ouagadougou, Kadiogo). The demonstrators expressed their support for the military junta and called on it to cooperate militarily with Russia and withdraw from ECOWAS. [size=no report]",0,1644869102,BFA
8829509,566,NIG23595,23595,05-Feb-22,2022,1,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Western Africa,Nigeria,Ondo,Akure South,,Akure,7.2526,5.1931,3,Daily Post (Nigeria),National,"On 5 February 2022, armed individuals shot and killed a man in Ondo state. The man attempted to escape an abduction on his way to Anambra, while two of the victim's friends were abducted. Location coded to Akure (Akure South, Ondo).",1,1644869102,NGA
8829530,854,BFO6424,6424,05-Feb-22,2022,1,Protests,Peaceful protest,Protesters (Burkina Faso),,6,,,0,60,Western Africa,Burkina Faso,Boucle du Mouhoun,Kossi,Nouna,Nouna,12.7384,-3.8677,1,Facebook,New media,"On 5 February 2022, overnight a number of residents demonstrated against a nightly curfew in the town of Nouna (Nouna, Kossi). [size=no report]",0,1644869102,BFA
8829556,324,GUI2178,2178,05-Feb-22,2022,1,Protests,Peaceful protest,Protesters (Guinea),,6,,,0,60,Western Africa,Guinea,Faranah,Kissidougou,Kissidougou Centre,Kissidougou,9.1833,-10.1,1,Le Djely,National,"On 5 February 2022, young residents gathered in front of the local agency of Guinean Electricity company in Kissidougou (Kissidougou Centre, Kissidougou) against continued electricity cuts in the locality. [size=no report]",0,1644869102,GIN
8829557,854,BFO6426,6426,05-Feb-22,2022,1,Protests,Peaceful protest,Protesters (Burkina Faso),,6,,,0,60,Western Africa,Burkina Faso,Hauts-Bassins,Houet,Bobo-Dioulasso,Bobo-Dioulasso,11.1772,-4.2979,1,Le Faso,National,"On 5 February 2022, a number of people participated in a demonstration organized by the movements 'Kunawolo Debout' and 'Burkinabe Halala' in the city of Bobo-Dioulasso (Bobo-Dioulasso, Houet). The demonstrators called on the military junta cooperate militarily with Russia and opposed the presence of French military bases in the country. [size=no report]",0,1644869102,BFA
8829573,566,NIG23598,23598,05-Feb-22,2022,1,Protests,Peaceful protest,Protesters (Nigeria),JONAPWD: Joint National Association of Persons with Disabilities in Nigeria,6,,,0,60,Western Africa,Nigeria,Anambra,Aguata,,Ekwulobia,6.0238,7.0862,1,News Chronicle,National,"On 5 February 2022, members of JONAPWD protested in Ekwulobia (Aguata, Anambra) against the murder of one of their member by his brother over a land dispute. [size=no report]",0,1644869102,NGA
8829617,566,NIG23597,23597,05-Feb-22,2022,1,Riots,Mob violence,Rioters (Nigeria),,5,Civilians (Nigeria),Labour Group (Nigeria),7,57,Western Africa,Nigeria,Bauchi,Bauchi,,Bauchi,10.3134,9.8433,1,The Cable (Nigeria),National,"On 5 February 2022, a mob of football fans attacked a referee after a match at the Tafawa Balewa stadium Bauchi (Bauchi, Bauchi). The rioters claimed the victim was biased, they threw stones and water sachets at him until he was rescued by security operatives. [size=no report]",0,1644869102,NGA
